Classification,Year,Period,Period Desc.,Aggregate Level,Is Leaf Code,Trade Flow Code,Trade Flow,Reporter Code,Reporter,Reporter ISO,Partner Code,Partner,Partner ISO,2nd Partner Code,2nd Partner,2nd Partner ISO,Customs Proc. Code,Customs,Mode of Transport Code,Mode of Transport,Commodity Code,Commodity,Qty Unit Code,Qty Unit,Qty,Alt Qty Unit Code,Alt Qty Unit,Alt Qty,Netweight (kg),Gross weight (kg),Trade Value (US$),CIF Trade Value (US$),FOB Trade Value (US$),Flag
H0,1993,1993,1993,6,1,0,M,670,Saint Vincent and the Grenadines,VCT,0,World,W00,0,World,W00,C00,All CPCs,0,All MOTs,220710,Undenatured ethyl alcohol; of an alcoholic strength by volume of 80% vol. or higher,8,kg,911,-1,N/A,,911,,1301,1301,,0
H3,2019,2019,2019,6,1,0,M,670,Saint Vincent and the Grenadines,VCT,52,Barbados,BRB,0,World,W00,C00,All CPCs,0,All MOTs,220710,Undenatured ethyl alcohol; of an alcoholic strength by volume of 80% vol. or higher,7,l,296645,8,kg,131496.7,131496,0,217519,217519.33,,2
H3,2019,2019,2019,6,1,0,M,670,Saint Vincent and the Grenadines,VCT,0,World,W00,0,World,W00,C00,All CPCs,0,All MOTs,220710,Undenatured ethyl alcohol; of an alcoholic strength by volume of 80% vol. or higher,7,l,296645,8,kg,131496.7,131496,0,217519,217519.33,,2
H0,1993,1993,1993,6,1,0,M,670,Saint Vincent and the Grenadines,VCT,0,World,W00,0,World,W00,C00,All CPCs,0,All MOTs,220890,"Spirits, liqueurs and other spirituous beverages; n.e.s. in heading no. 2208",7,l,62699,-1,N/A,,58001,,222849,222849,,0
H0,1993,1993,1993,6,1,0,M,670,Saint Vincent and the Grenadines,VCT,52,Barbados,BRB,0,World,W00,C00,All CPCs,0,All MOTs,220890,"Spirits, liqueurs and other spirituous beverages; n.e.s. in heading no. 2208",7,l,3445,-1,N/A,,3187,,11677,11677,,0
H0,1993,1993,1993,6,1,0,M,670,Saint Vincent and the Grenadines,VCT,251,France,FRA,0,World,W00,C00,All CPCs,0,All MOTs,220890,"Spirits, liqueurs and other spirituous beverages; n.e.s. in heading no. 2208",7,l,814,-1,N/A,,753,,6314,6314,,0
H0,1993,1993,1993,6,1,0,M,670,Saint Vincent and the Grenadines,VCT,276,Germany,DEU,0,World,W00,C00,All CPCs,0,All MOTs,220890,"Spirits, liqueurs and other spirituous beverages; n.e.s. in heading no. 2208",7,l,84,-1,N/A,,78,,828,828,,0
H0,1993,1993,1993,6,1,0,M,670,Saint Vincent and the Grenadines,VCT,246,Finland,FIN,0,World,W00,C00,All CPCs,0,All MOTs,220890,"Spirits, liqueurs and other spirituous beverages; n.e.s. in heading no. 2208",7,l,1283,-1,N/A,,1187,,4550,4550,,0
H0,1993,1993,1993,6,1,0,M,670,Saint Vincent and the Grenadines,VCT,328,Guyana,GUY,0,World,W00,C00,All CPCs,0,All MOTs,220890,"Spirits, liqueurs and other spirituous beverages; n.e.s. in heading no. 2208",7,l,2094,-1,N/A,,1937,,3949,3949,,0
H0,1993,1993,1993,6,1,0,M,670,Saint Vincent and the Grenadines,VCT,372,Ireland,IRL,0,World,W00,C00,All CPCs,0,All MOTs,220890,"Spirits, liqueurs and other spirituous beverages; n.e.s. in heading no. 2208",7,l,14864,-1,N/A,,13750,,66981,66981,,0
H0,1993,1993,1993,6,1,0,M,670,Saint Vincent and the Grenadines,VCT,380,Italy,ITA,0,World,W00,C00,All CPCs,0,All MOTs,220890,"Spirits, liqueurs and other spirituous beverages; n.e.s. in heading no. 2208",7,l,84,-1,N/A,,78,,725,725,,0
H0,1993,1993,1993,6,1,0,M,670,Saint Vincent and the Grenadines,VCT,388,Jamaica,JAM,0,World,W00,C00,All CPCs,0,All MOTs,220890,"Spirits, liqueurs and other spirituous beverages; n.e.s. in heading no. 2208",7,l,18076,-1,N/A,,16722,,44440,44440,,0
H0,1993,1993,1993,6,1,0,M,670,Saint Vincent and the Grenadines,VCT,528,Netherlands,NLD,0,World,W00,C00,All CPCs,0,All MOTs,220890,"Spirits, liqueurs and other spirituous beverages; n.e.s. in heading no. 2208",7,l,544,-1,N/A,,503,,2426,2426,,0
H0,1993,1993,1993,6,1,0,M,670,Saint Vincent and the Grenadines,VCT,643,Russian Federation,RUS,0,World,W00,C00,All CPCs,0,All MOTs,220890,"Spirits, liqueurs and other spirituous beverages; n.e.s. in heading no. 2208",7,l,371,-1,N/A,,343,,1722,1722,,0
H0,1993,1993,1993,6,1,0,M,670,Saint Vincent and the Grenadines,VCT,724,Spain,ESP,0,World,W00,C00,All CPCs,0,All MOTs,220890,"Spirits, liqueurs and other spirituous beverages; n.e.s. in heading no. 2208",7,l,151,-1,N/A,,140,,724,724,,0
H0,1993,1993,1993,6,1,0,M,670,Saint Vincent and the Grenadines,VCT,752,Sweden,SWE,0,World,W00,C00,All CPCs,0,All MOTs,220890,"Spirits, liqueurs and other spirituous beverages; n.e.s. in heading no. 2208",7,l,485,-1,N/A,,449,,2166,2166,,0
H0,1993,1993,1993,6,1,0,M,670,Saint Vincent and the Grenadines,VCT,662,Saint Lucia,LCA,0,World,W00,C00,All CPCs,0,All MOTs,220890,"Spirits, liqueurs and other spirituous beverages; n.e.s. in heading no. 2208",7,l,308,-1,N/A,,285,,1563,1563,,0
H0,1993,1993,1993,6,1,0,M,670,Saint Vincent and the Grenadines,VCT,780,Trinidad and Tobago,TTO,0,World,W00,C00,All CPCs,0,All MOTs,220890,"Spirits, liqueurs and other spirituous beverages; n.e.s. in heading no. 2208",7,l,5540,-1,N/A,,5125,,23304,23304,,0
H0,1993,1993,1993,6,1,0,M,670,Saint Vincent and the Grenadines,VCT,826,United Kingdom,GBR,0,World,W00,C00,All CPCs,0,All MOTs,220890,"Spirits, liqueurs and other spirituous beverages; n.e.s. in heading no. 2208",7,l,6351,-1,N/A,,5875,,27418,27418,,0
H0,1993,1993,1993,6,1,0,M,670,Saint Vincent and the Grenadines,VCT,842,USA,USA,0,World,W00,C00,All CPCs,0,All MOTs,220890,"Spirits, liqueurs and other spirituous beverages; n.e.s. in heading no. 2208",7,l,8039,-1,N/A,,7437,,22813,22813,,0
H0,1993,1993,1993,6,1,0,M,670,Saint Vincent and the Grenadines,VCT,899,"Areas, nes",_X ,0,World,W00,C00,All CPCs,0,All MOTs,220890,"Spirits, liqueurs and other spirituous beverages; n.e.s. in heading no. 2208",7,l,163,-1,N/A,,152,,1249,1249,,0
H0,1993,1993,1993,6,1,0,X,670,Saint Vincent and the Grenadines,VCT,0,World,W00,0,World,W00,C00,All CPCs,0,All MOTs,220890,"Spirits, liqueurs and other spirituous beverages; n.e.s. in heading no. 2208",7,l,21,-1,N/A,,19,,83,,83,0
H0,1993,1993,1993,6,1,0,X,670,Saint Vincent and the Grenadines,VCT,899,"Areas, nes",_X ,0,World,W00,C00,All CPCs,0,All MOTs,220890,"Spirits, liqueurs and other spirituous beverages; n.e.s. in heading no. 2208",7,l,21,-1,N/A,,19,,83,,83,0
H0,1994,1994,1994,6,1,0,M,670,Saint Vincent and the Grenadines,VCT,0,World,W00,0,World,W00,C00,All CPCs,0,All MOTs,220890,"Spirits, liqueurs and other spirituous beverages; n.e.s. in heading no. 2208",7,l,90674,-1,N/A,,83880,,255341,255341,,0
H0,1994,1994,1994,6,1,0,M,670,Saint Vincent and the Grenadines,VCT,52,Barbados,BRB,0,World,W00,C00,All CPCs,0,All MOTs,220890,"Spirits, liqueurs and other spirituous beverages; n.e.s. in heading no. 2208",7,l,3175,-1,N/A,,2937,,10715,10715,,0
H0,1994,1994,1994,6,1,0,M,670,Saint Vincent and the Grenadines,VCT,246,Finland,FIN,0,World,W00,C00,All CPCs,0,All MOTs,220890,"Spirits, liqueurs and other spirituous beverages; n.e.s. in heading no. 2208",7,l,650,-1,N/A,,601,,2076,2076,,0
H0,1994,1994,1994,6,1,0,M,670,Saint Vincent and the Grenadines,VCT,251,France,FRA,0,World,W00,C00,All CPCs,0,All MOTs,220890,"Spirits, liqueurs and other spirituous beverages; n.e.s. in heading no. 2208",7,l,1824,-1,N/A,,1687,,6985,6985,,0
H0,1994,1994,1994,6,1,0,M,670,Saint Vincent and the Grenadines,VCT,276,Germany,DEU,0,World,W00,C00,All CPCs,0,All MOTs,220890,"Spirits, liqueurs and other spirituous beverages; n.e.s. in heading no. 2208",7,l,548,-1,N/A,,507,,1984,1984,,0
H0,1994,1994,1994,6,1,0,M,670,Saint Vincent and the Grenadines,VCT,308,Grenada,GRD,0,World,W00,C00,All CPCs,0,All MOTs,220890,"Spirits, liqueurs and other spirituous beverages; n.e.s. in heading no. 2208",7,l,32,-1,N/A,,30,,654,654,,0
H0,1994,1994,1994,6,1,0,M,670,Saint Vincent and the Grenadines,VCT,328,Guyana,GUY,0,World,W00,C00,All CPCs,0,All MOTs,220890,"Spirits, liqueurs and other spirituous beverages; n.e.s. in heading no. 2208",7,l,304,-1,N/A,,281,,1229,1229,,0
H0,1994,1994,1994,6,1,0,M,670,Saint Vincent and the Grenadines,VCT,364,Iran,IRN,0,World,W00,C00,All CPCs,0,All MOTs,220890,"Spirits, liqueurs and other spirituous beverages; n.e.s. in heading no. 2208",7,l,193,-1,N/A,,179,,735,735,,0
H0,1994,1994,1994,6,1,0,M,670,Saint Vincent and the Grenadines,VCT,372,Ireland,IRL,0,World,W00,C00,All CPCs,0,All MOTs,220890,"Spirits, liqueurs and other spirituous beverages; n.e.s. in heading no. 2208",7,l,16485,-1,N/A,,15250,,77329,77329,,0
H0,1994,1994,1994,6,1,0,M,670,Saint Vincent and the Grenadines,VCT,380,Italy,ITA,0,World,W00,C00,All CPCs,0,All MOTs,220890,"Spirits, liqueurs and other spirituous beverages; n.e.s. in heading no. 2208",7,l,333,-1,N/A,,308,,2209,2209,,0
H0,1994,1994,1994,6,1,0,M,670,Saint Vincent and the Grenadines,VCT,388,Jamaica,JAM,0,World,W00,C00,All CPCs,0,All MOTs,220890,"Spirits, liqueurs and other spirituous beverages; n.e.s. in heading no. 2208",7,l,12567,-1,N/A,,11625,,35346,35346,,0
H0,1994,1994,1994,6,1,0,M,670,Saint Vincent and the Grenadines,VCT,484,Mexico,MEX,0,World,W00,C00,All CPCs,0,All MOTs,220890,"Spirits, liqueurs and other spirituous beverages; n.e.s. in heading no. 2208",7,l,76,-1,N/A,,70,,511,511,,0
H0,1994,1994,1994,6,1,0,M,670,Saint Vincent and the Grenadines,VCT,643,Russian Federation,RUS,0,World,W00,C00,All CPCs,0,All MOTs,220890,"Spirits, liqueurs and other spirituous beverages; n.e.s. in heading no. 2208",7,l,384,-1,N/A,,355,,1258,1258,,0
H0,1994,1994,1994,6,1,0,M,670,Saint Vincent and the Grenadines,VCT,662,Saint Lucia,LCA,0,World,W00,C00,All CPCs,0,All MOTs,220890,"Spirits, liqueurs and other spirituous beverages; n.e.s. in heading no. 2208",7,l,2027,-1,N/A,,1875,,6034,6034,,0
H0,1994,1994,1994,6,1,0,M,670,Saint Vincent and the Grenadines,VCT,752,Sweden,SWE,0,World,W00,C00,All CPCs,0,All MOTs,220890,"Spirits, liqueurs and other spirituous beverages; n.e.s. in heading no. 2208",7,l,485,-1,N/A,,449,,2493,2493,,0
H0,1994,1994,1994,6,1,0,M,670,Saint Vincent and the Grenadines,VCT,780,Trinidad and Tobago,TTO,0,World,W00,C00,All CPCs,0,All MOTs,220890,"Spirits, liqueurs and other spirituous beverages; n.e.s. in heading no. 2208",7,l,7364,-1,N/A,,6812,,28546,28546,,0
H0,1994,1994,1994,6,1,0,M,670,Saint Vincent and the Grenadines,VCT,826,United Kingdom,GBR,0,World,W00,C00,All CPCs,0,All MOTs,220890,"Spirits, liqueurs and other spirituous beverages; n.e.s. in heading no. 2208",7,l,6756,-1,N/A,,6250,,29804,29804,,0
H0,1994,1994,1994,6,1,0,M,670,Saint Vincent and the Grenadines,VCT,842,USA,USA,0,World,W00,C00,All CPCs,0,All MOTs,220890,"Spirits, liqueurs and other spirituous beverages; n.e.s. in heading no. 2208",7,l,37395,-1,N/A,,34593,,47035,47035,,0
H0,1994,1994,1994,6,1,0,M,670,Saint Vincent and the Grenadines,VCT,899,"Areas, nes",_X ,0,World,W00,C00,All CPCs,0,All MOTs,220890,"Spirits, liqueurs and other spirituous beverages; n.e.s. in heading no. 2208",7,l,77,-1,N/A,,71,,398,398,,0
H0,1994,1994,1994,6,1,0,RX,670,Saint Vincent and the Grenadines,VCT,0,World,W00,0,World,W00,C00,All CPCs,0,All MOTs,220890,"Spirits, liqueurs and other spirituous beverages; n.e.s. in heading no. 2208",7,l,814,-1,N/A,,753,,1509,,,0
H0,1994,1994,1994,6,1,0,RX,670,Saint Vincent and the Grenadines,VCT,842,USA,USA,0,World,W00,C00,All CPCs,0,All MOTs,220890,"Spirits, liqueurs and other spirituous beverages; n.e.s. in heading no. 2208",7,l,814,-1,N/A,,753,,1509,,,0
H0,1994,1994,1994,6,1,0,X,670,Saint Vincent and the Grenadines,VCT,0,World,W00,0,World,W00,C00,All CPCs,0,All MOTs,220890,"Spirits, liqueurs and other spirituous beverages; n.e.s. in heading no. 2208",7,l,814,-1,N/A,,753,,1509,,1509,0
H0,1994,1994,1994,6,1,0,X,670,Saint Vincent and the Grenadines,VCT,842,USA,USA,0,World,W00,C00,All CPCs,0,All MOTs,220890,"Spirits, liqueurs and other spirituous beverages; n.e.s. in heading no. 2208",7,l,814,-1,N/A,,753,,1509,,1509,0
H0,1995,1995,1995,6,1,0,M,670,Saint Vincent and the Grenadines,VCT,0,World,W00,0,World,W00,C00,All CPCs,0,All MOTs,220890,"Spirits, liqueurs and other spirituous beverages; n.e.s. in heading no. 2208",7,l,85509,-1,N/A,,79102,,297233,297233,,0
H0,1995,1995,1995,6,1,0,M,670,Saint Vincent and the Grenadines,VCT,52,Barbados,BRB,0,World,W00,C00,All CPCs,0,All MOTs,220890,"Spirits, liqueurs and other spirituous beverages; n.e.s. in heading no. 2208",7,l,2229,-1,N/A,,2062,,8230,8230,,0
H0,1995,1995,1995,6,1,0,M,670,Saint Vincent and the Grenadines,VCT,246,Finland,FIN,0,World,W00,C00,All CPCs,0,All MOTs,220890,"Spirits, liqueurs and other spirituous beverages; n.e.s. in heading no. 2208",7,l,13985,-1,N/A,,12937,,51285,51285,,0
H0,1995,1995,1995,6,1,0,M,670,Saint Vincent and the Grenadines,VCT,251,France,FRA,0,World,W00,C00,All CPCs,0,All MOTs,220890,"Spirits, liqueurs and other spirituous beverages; n.e.s. in heading no. 2208",7,l,2499,-1,N/A,,2312,,15227,15227,,0
H0,1995,1995,1995,6,1,0,M,670,Saint Vincent and the Grenadines,VCT,328,Guyana,GUY,0,World,W00,C00,All CPCs,0,All MOTs,220890,"Spirits, liqueurs and other spirituous beverages; n.e.s. in heading no. 2208",7,l,333,-1,N/A,,308,,2715,2715,,0
H0,1995,1995,1995,6,1,0,M,670,Saint Vincent and the Grenadines,VCT,380,Italy,ITA,0,World,W00,C00,All CPCs,0,All MOTs,220890,"Spirits, liqueurs and other spirituous beverages; n.e.s. in heading no. 2208",7,l,510,-1,N/A,,472,,4680,4680,,0
H0,1995,1995,1995,6,1,0,M,670,Saint Vincent and the Grenadines,VCT,372,Ireland,IRL,0,World,W00,C00,All CPCs,0,All MOTs,220890,"Spirits, liqueurs and other spirituous beverages; n.e.s. in heading no. 2208",7,l,1892,-1,N/A,,1750,,15959,15959,,0
H0,1995,1995,1995,6,1,0,M,670,Saint Vincent and the Grenadines,VCT,388,Jamaica,JAM,0,World,W00,C00,All CPCs,0,All MOTs,220890,"Spirits, liqueurs and other spirituous beverages; n.e.s. in heading no. 2208",7,l,22008,-1,N/A,,20359,,64532,64532,,0
H0,1995,1995,1995,6,1,0,M,670,Saint Vincent and the Grenadines,VCT,484,Mexico,MEX,0,World,W00,C00,All CPCs,0,All MOTs,220890,"Spirits, liqueurs and other spirituous beverages; n.e.s. in heading no. 2208",7,l,114,-1,N/A,,105,,605,605,,0
H0,1995,1995,1995,6,1,0,M,670,Saint Vincent and the Grenadines,VCT,530,Neth. Antilles,ANT,0,World,W00,C00,All CPCs,0,All MOTs,220890,"Spirits, liqueurs and other spirituous beverages; n.e.s. in heading no. 2208",7,l,299,-1,N/A,,277,,1381,1381,,0
H0,1995,1995,1995,6,1,0,M,670,Saint Vincent and the Grenadines,VCT,643,Russian Federation,RUS,0,World,W00,C00,All CPCs,0,All MOTs,220890,"Spirits, liqueurs and other spirituous beverages; n.e.s. in heading no. 2208",7,l,650,-1,N/A,,601,,2797,2797,,0
H0,1995,1995,1995,6,1,0,M,670,Saint Vincent and the Grenadines,VCT,662,Saint Lucia,LCA,0,World,W00,C00,All CPCs,0,All MOTs,220890,"Spirits, liqueurs and other spirituous beverages; n.e.s. in heading no. 2208",7,l,312,-1,N/A,,289,,1781,1781,,0
H0,1995,1995,1995,6,1,0,M,670,Saint Vincent and the Grenadines,VCT,752,Sweden,SWE,0,World,W00,C00,All CPCs,0,All MOTs,220890,"Spirits, liqueurs and other spirituous beverages; n.e.s. in heading no. 2208",7,l,903,-1,N/A,,835,,5740,5740,,0
H0,1995,1995,1995,6,1,0,M,670,Saint Vincent and the Grenadines,VCT,780,Trinidad and Tobago,TTO,0,World,W00,C00,All CPCs,0,All MOTs,220890,"Spirits, liqueurs and other spirituous beverages; n.e.s. in heading no. 2208",7,l,15336,-1,N/A,,14187,,38234,38234,,0
H0,1995,1995,1995,6,1,0,M,670,Saint Vincent and the Grenadines,VCT,826,United Kingdom,GBR,0,World,W00,C00,All CPCs,0,All MOTs,220890,"Spirits, liqueurs and other spirituous beverages; n.e.s. in heading no. 2208",7,l,4932,-1,N/A,,4562,,28858,28858,,0
H0,1995,1995,1995,6,1,0,M,670,Saint Vincent and the Grenadines,VCT,842,USA,USA,0,World,W00,C00,All CPCs,0,All MOTs,220890,"Spirits, liqueurs and other spirituous beverages; n.e.s. in heading no. 2208",7,l,19330,-1,N/A,,17882,,54375,54375,,0
H0,1995,1995,1995,6,1,0,M,670,Saint Vincent and the Grenadines,VCT,899,"Areas, nes",_X ,0,World,W00,C00,All CPCs,0,All MOTs,220890,"Spirits, liqueurs and other spirituous beverages; n.e.s. in heading no. 2208",7,l,177,-1,N/A,,164,,834,834,,0
H0,1997,1997,1997,6,1,0,M,670,Saint Vincent and the Grenadines,VCT,0,World,W00,0,World,W00,C00,All CPCs,0,All MOTs,220890,"Spirits, liqueurs and other spirituous beverages; n.e.s. in heading no. 2208",7,l,150157,-1,N/A,,138906,,483540,483540,,0
H0,1997,1997,1997,6,1,0,M,670,Saint Vincent and the Grenadines,VCT,28,Antigua and Barbuda,ATG,0,World,W00,C00,All CPCs,0,All MOTs,220890,"Spirits, liqueurs and other spirituous beverages; n.e.s. in heading no. 2208",7,l,1622,-1,N/A,,1500,,3711,3711,,0
H0,1997,1997,1997,6,1,0,M,670,Saint Vincent and the Grenadines,VCT,52,Barbados,BRB,0,World,W00,C00,All CPCs,0,All MOTs,220890,"Spirits, liqueurs and other spirituous beverages; n.e.s. in heading no. 2208",7,l,7904,-1,N/A,,7312,,17625,17625,,0
H0,1997,1997,1997,6,1,0,M,670,Saint Vincent and the Grenadines,VCT,251,France,FRA,0,World,W00,C00,All CPCs,0,All MOTs,220890,"Spirits, liqueurs and other spirituous beverages; n.e.s. in heading no. 2208",7,l,734,-1,N/A,,679,,5788,5788,,0
H0,1997,1997,1997,6,1,0,M,670,Saint Vincent and the Grenadines,VCT,308,Grenada,GRD,0,World,W00,C00,All CPCs,0,All MOTs,220890,"Spirits, liqueurs and other spirituous beverages; n.e.s. in heading no. 2208",7,l,51,-1,N/A,,47,,543,543,,0
H0,1997,1997,1997,6,1,0,M,670,Saint Vincent and the Grenadines,VCT,246,Finland,FIN,0,World,W00,C00,All CPCs,0,All MOTs,220890,"Spirits, liqueurs and other spirituous beverages; n.e.s. in heading no. 2208",7,l,5472,-1,N/A,,5062,,16982,16982,,0
H0,1997,1997,1997,6,1,0,M,670,Saint Vincent and the Grenadines,VCT,328,Guyana,GUY,0,World,W00,C00,All CPCs,0,All MOTs,220890,"Spirits, liqueurs and other spirituous beverages; n.e.s. in heading no. 2208",7,l,257,-1,N/A,,238,,1375,1375,,0
H0,1997,1997,1997,6,1,0,M,670,Saint Vincent and the Grenadines,VCT,372,Ireland,IRL,0,World,W00,C00,All CPCs,0,All MOTs,220890,"Spirits, liqueurs and other spirituous beverages; n.e.s. in heading no. 2208",7,l,17477,-1,N/A,,16167,,111334,111334,,0
H0,1997,1997,1997,6,1,0,M,670,Saint Vincent and the Grenadines,VCT,380,Italy,ITA,0,World,W00,C00,All CPCs,0,All MOTs,220890,"Spirits, liqueurs and other spirituous beverages; n.e.s. in heading no. 2208",7,l,122,-1,N/A,,113,,1312,1312,,0
H0,1997,1997,1997,6,1,0,M,670,Saint Vincent and the Grenadines,VCT,388,Jamaica,JAM,0,World,W00,C00,All CPCs,0,All MOTs,220890,"Spirits, liqueurs and other spirituous beverages; n.e.s. in heading no. 2208",7,l,26361,-1,N/A,,24386,,74058,74058,,0
H0,1997,1997,1997,6,1,0,M,670,Saint Vincent and the Grenadines,VCT,780,Trinidad and Tobago,TTO,0,World,W00,C00,All CPCs,0,All MOTs,220890,"Spirits, liqueurs and other spirituous beverages; n.e.s. in heading no. 2208",7,l,51304,-1,N/A,,47460,,168109,168109,,0
H0,1997,1997,1997,6,1,0,M,670,Saint Vincent and the Grenadines,VCT,826,United Kingdom,GBR,0,World,W00,C00,All CPCs,0,All MOTs,220890,"Spirits, liqueurs and other spirituous beverages; n.e.s. in heading no. 2208",7,l,4054,-1,N/A,,3750,,16614,16614,,0
H0,1997,1997,1997,6,1,0,M,670,Saint Vincent and the Grenadines,VCT,842,USA,USA,0,World,W00,C00,All CPCs,0,All MOTs,220890,"Spirits, liqueurs and other spirituous beverages; n.e.s. in heading no. 2208",7,l,34254,-1,N/A,,31687,,64801,64801,,0
H0,1997,1997,1997,6,1,0,M,670,Saint Vincent and the Grenadines,VCT,899,"Areas, nes",_X ,0,World,W00,C00,All CPCs,0,All MOTs,220890,"Spirits, liqueurs and other spirituous beverages; n.e.s. in heading no. 2208",7,l,546,-1,N/A,,505,,1288,1288,,0
H0,1997,1997,1997,6,1,0,X,670,Saint Vincent and the Grenadines,VCT,0,World,W00,0,World,W00,C00,All CPCs,0,All MOTs,220890,"Spirits, liqueurs and other spirituous beverages; n.e.s. in heading no. 2208",7,l,12,-1,N/A,,11,,59,,59,0
H0,1997,1997,1997,6,1,0,X,670,Saint Vincent and the Grenadines,VCT,899,"Areas, nes",_X ,0,World,W00,C00,All CPCs,0,All MOTs,220890,"Spirits, liqueurs and other spirituous beverages; n.e.s. in heading no. 2208",7,l,12,-1,N/A,,11,,59,,59,0
H1,1998,1998,1998,6,1,0,M,670,Saint Vincent and the Grenadines,VCT,0,World,W00,0,World,W00,C00,All CPCs,0,All MOTs,220890,"Spirits, liqueurs and other spirituous beverages; n.e.s. in heading no. 2208",7,l,26629,-1,N/A,,24634,,71147,71147,,0
H1,1998,1998,1998,6,1,0,M,670,Saint Vincent and the Grenadines,VCT,52,Barbados,BRB,0,World,W00,C00,All CPCs,0,All MOTs,220890,"Spirits, liqueurs and other spirituous beverages; n.e.s. in heading no. 2208",7,l,3378,-1,N/A,,3125,,6893,6893,,0
H1,1998,1998,1998,6,1,0,M,670,Saint Vincent and the Grenadines,VCT,251,France,FRA,0,World,W00,C00,All CPCs,0,All MOTs,220890,"Spirits, liqueurs and other spirituous beverages; n.e.s. in heading no. 2208",7,l,118,-1,N/A,,109,,799,799,,0
H1,1998,1998,1998,6,1,0,M,670,Saint Vincent and the Grenadines,VCT,662,Saint Lucia,LCA,0,World,W00,C00,All CPCs,0,All MOTs,220890,"Spirits, liqueurs and other spirituous beverages; n.e.s. in heading no. 2208",7,l,4054,-1,N/A,,3750,,4701,4701,,0
H1,1998,1998,1998,6,1,0,M,670,Saint Vincent and the Grenadines,VCT,780,Trinidad and Tobago,TTO,0,World,W00,C00,All CPCs,0,All MOTs,220890,"Spirits, liqueurs and other spirituous beverages; n.e.s. in heading no. 2208",7,l,6553,-1,N/A,,6062,,27357,27357,,0
H1,1998,1998,1998,6,1,0,M,670,Saint Vincent and the Grenadines,VCT,826,United Kingdom,GBR,0,World,W00,C00,All CPCs,0,All MOTs,220890,"Spirits, liqueurs and other spirituous beverages; n.e.s. in heading no. 2208",7,l,329,-1,N/A,,304,,2731,2731,,0
H1,1998,1998,1998,6,1,0,M,670,Saint Vincent and the Grenadines,VCT,842,USA,USA,0,World,W00,C00,All CPCs,0,All MOTs,220890,"Spirits, liqueurs and other spirituous beverages; n.e.s. in heading no. 2208",7,l,11891,-1,N/A,,11000,,27262,27262,,0
H1,1998,1998,1998,6,1,0,M,670,Saint Vincent and the Grenadines,VCT,899,"Areas, nes",_X ,0,World,W00,C00,All CPCs,0,All MOTs,220890,"Spirits, liqueurs and other spirituous beverages; n.e.s. in heading no. 2208",7,l,307,-1,N/A,,284,,1404,1404,,0
H1,1998,1998,1998,6,1,0,X,670,Saint Vincent and the Grenadines,VCT,0,World,W00,0,World,W00,C00,All CPCs,0,All MOTs,220890,"Spirits, liqueurs and other spirituous beverages; n.e.s. in heading no. 2208",7,l,1148,-1,N/A,,1062,,466,,466,0
H1,1998,1998,1998,6,1,0,X,670,Saint Vincent and the Grenadines,VCT,899,"Areas, nes",_X ,0,World,W00,C00,All CPCs,0,All MOTs,220890,"Spirits, liqueurs and other spirituous beverages; n.e.s. in heading no. 2208",7,l,1148,-1,N/A,,1062,,466,,466,0
H1,1999,1999,1999,6,1,0,M,670,Saint Vincent and the Grenadines,VCT,0,World,W00,0,World,W00,C00,All CPCs,0,All MOTs,220890,"Spirits, liqueurs and other spirituous beverages; n.e.s. in heading no. 2208",7,l,11546,-1,N/A,,10681,,41821,41821,,0
H1,1999,1999,1999,6,1,0,M,670,Saint Vincent and the Grenadines,VCT,52,Barbados,BRB,0,World,W00,C00,All CPCs,0,All MOTs,220890,"Spirits, liqueurs and other spirituous beverages; n.e.s. in heading no. 2208",7,l,3580,-1,N/A,,3312,,11156,11156,,0
H1,1999,1999,1999,6,1,0,M,670,Saint Vincent and the Grenadines,VCT,308,Grenada,GRD,0,World,W00,C00,All CPCs,0,All MOTs,220890,"Spirits, liqueurs and other spirituous beverages; n.e.s. in heading no. 2208",7,l,27,-1,N/A,,25,,591,591,,0
