Classification,Year,Period,Period Desc.,Aggregate Level,Is Leaf Code,Trade Flow Code,Trade Flow,Reporter Code,Reporter,Reporter ISO,Partner Code,Partner,Partner ISO,2nd Partner Code,2nd Partner,2nd Partner ISO,Customs Proc. Code,Customs,Mode of Transport Code,Mode of Transport,Commodity Code,Commodity,Qty Unit Code,Qty Unit,Qty,Alt Qty Unit Code,Alt Qty Unit,Alt Qty,Netweight (kg),Gross weight (kg),Trade Value (US$),CIF Trade Value (US$),FOB Trade Value (US$),Flag
H0,2000,2000,2000,6,1,0,M,776,Tonga,TON,0,World,W00,0,World,W00,C00,All CPCs,0,All MOTs,220710,Undenatured ethyl alcohol; of an alcoholic strength by volume of 80% vol. or higher,7,l,2813,-1,N/A,,18395,,9618,9618,,4
H3,2008,2008,2008,6,1,0,M,776,Tonga,TON,842,USA,USA,0,World,W00,C00,All CPCs,0,All MOTs,220890,"Spirits, liqueurs and other spirituous beverages; n.e.c. in heading no. 2208",7,l,243,-1,N/A,,225,,2047,2047,,4
H3,2008,2008,2008,6,1,0,RX,776,Tonga,TON,0,World,W00,0,World,W00,C00,All CPCs,0,All MOTs,220890,"Spirits, liqueurs and other spirituous beverages; n.e.c. in heading no. 2208",7,l,25,-1,N/A,,23,,316,,,4
H3,2008,2008,2008,6,1,0,RX,776,Tonga,TON,554,New Zealand,NZL,0,World,W00,C00,All CPCs,0,All MOTs,220890,"Spirits, liqueurs and other spirituous beverages; n.e.c. in heading no. 2208",7,l,25,-1,N/A,,23,,316,,,4
H3,2008,2008,2008,6,1,0,X,776,Tonga,TON,0,World,W00,0,World,W00,C00,All CPCs,0,All MOTs,220890,"Spirits, liqueurs and other spirituous beverages; n.e.c. in heading no. 2208",7,l,25,-1,N/A,,23,,316,,316,4
H3,2008,2008,2008,6,1,0,X,776,Tonga,TON,554,New Zealand,NZL,0,World,W00,C00,All CPCs,0,All MOTs,220890,"Spirits, liqueurs and other spirituous beverages; n.e.c. in heading no. 2208",7,l,25,-1,N/A,,23,,316,,316,4
H3,2009,2009,2009,6,1,0,M,776,Tonga,TON,0,World,W00,0,World,W00,C00,All CPCs,0,All MOTs,220890,"Spirits, liqueurs and other spirituous beverages; n.e.c. in heading no. 2208",7,l,2068,-1,N/A,,1913,,14794,14794,,4
H3,2009,2009,2009,6,1,0,M,776,Tonga,TON,36,Australia,AUS,0,World,W00,C00,All CPCs,0,All MOTs,220890,"Spirits, liqueurs and other spirituous beverages; n.e.c. in heading no. 2208",7,l,440,-1,N/A,,407,,4400,4400,,4
H3,2009,2009,2009,6,1,0,M,776,Tonga,TON,251,France,FRA,0,World,W00,C00,All CPCs,0,All MOTs,220890,"Spirits, liqueurs and other spirituous beverages; n.e.c. in heading no. 2208",7,l,138,-1,N/A,,128,,624,624,,4
H3,2009,2009,2009,6,1,0,M,776,Tonga,TON,372,Ireland,IRL,0,World,W00,C00,All CPCs,0,All MOTs,220890,"Spirits, liqueurs and other spirituous beverages; n.e.c. in heading no. 2208",7,l,120,-1,N/A,,111,,1459,1459,,4
H3,2009,2009,2009,6,1,0,M,776,Tonga,TON,380,Italy,ITA,0,World,W00,C00,All CPCs,0,All MOTs,220890,"Spirits, liqueurs and other spirituous beverages; n.e.c. in heading no. 2208",7,l,12,-1,N/A,,11,,178,178,,4
H3,2009,2009,2009,6,1,0,M,776,Tonga,TON,392,Japan,JPN,0,World,W00,C00,All CPCs,0,All MOTs,220890,"Spirits, liqueurs and other spirituous beverages; n.e.c. in heading no. 2208",7,l,1,-1,N/A,,1,,7,7,,4
H3,2009,2009,2009,6,1,0,M,776,Tonga,TON,484,Mexico,MEX,0,World,W00,C00,All CPCs,0,All MOTs,220890,"Spirits, liqueurs and other spirituous beverages; n.e.c. in heading no. 2208",7,l,90,-1,N/A,,83,,1067,1067,,4
H3,2009,2009,2009,6,1,0,M,776,Tonga,TON,554,New Zealand,NZL,0,World,W00,C00,All CPCs,0,All MOTs,220890,"Spirits, liqueurs and other spirituous beverages; n.e.c. in heading no. 2208",7,l,1177,-1,N/A,,1089,,6213,6213,,4
H3,2009,2009,2009,6,1,0,M,776,Tonga,TON,752,Sweden,SWE,0,World,W00,C00,All CPCs,0,All MOTs,220890,"Spirits, liqueurs and other spirituous beverages; n.e.c. in heading no. 2208",7,l,60,-1,N/A,,56,,468,468,,4
H3,2009,2009,2009,6,1,0,M,776,Tonga,TON,826,United Kingdom,GBR,0,World,W00,C00,All CPCs,0,All MOTs,220890,"Spirits, liqueurs and other spirituous beverages; n.e.c. in heading no. 2208",7,l,12,-1,N/A,,11,,148,148,,4
H3,2009,2009,2009,6,1,0,M,776,Tonga,TON,842,USA,USA,0,World,W00,C00,All CPCs,0,All MOTs,220890,"Spirits, liqueurs and other spirituous beverages; n.e.c. in heading no. 2208",7,l,18,-1,N/A,,17,,230,230,,4
H3,2010,2010,2010,6,1,0,M,776,Tonga,TON,0,World,W00,0,World,W00,C00,All CPCs,0,All MOTs,220890,"Spirits, liqueurs and other spirituous beverages; n.e.c. in heading no. 2208",7,l,742,-1,N/A,,686,,6957,6957,,4
H3,2010,2010,2010,6,1,0,M,776,Tonga,TON,36,Australia,AUS,0,World,W00,C00,All CPCs,0,All MOTs,220890,"Spirits, liqueurs and other spirituous beverages; n.e.c. in heading no. 2208",7,l,430,-1,N/A,,398,,3723,3723,,4
H3,2010,2010,2010,6,1,0,M,776,Tonga,TON,251,France,FRA,0,World,W00,C00,All CPCs,0,All MOTs,220890,"Spirits, liqueurs and other spirituous beverages; n.e.c. in heading no. 2208",7,l,3,-1,N/A,,3,,169,169,,4
H3,2010,2010,2010,6,1,0,M,776,Tonga,TON,484,Mexico,MEX,0,World,W00,C00,All CPCs,0,All MOTs,220890,"Spirits, liqueurs and other spirituous beverages; n.e.c. in heading no. 2208",7,l,5,-1,N/A,,5,,212,212,,4
H3,2010,2010,2010,6,1,0,M,776,Tonga,TON,554,New Zealand,NZL,0,World,W00,C00,All CPCs,0,All MOTs,220890,"Spirits, liqueurs and other spirituous beverages; n.e.c. in heading no. 2208",7,l,229,-1,N/A,,212,,2094,2094,,4
H3,2010,2010,2010,6,1,0,M,776,Tonga,TON,752,Sweden,SWE,0,World,W00,C00,All CPCs,0,All MOTs,220890,"Spirits, liqueurs and other spirituous beverages; n.e.c. in heading no. 2208",7,l,12,-1,N/A,,11,,192,192,,4
H3,2010,2010,2010,6,1,0,M,776,Tonga,TON,826,United Kingdom,GBR,0,World,W00,C00,All CPCs,0,All MOTs,220890,"Spirits, liqueurs and other spirituous beverages; n.e.c. in heading no. 2208",7,l,5,-1,N/A,,5,,298,298,,4
H3,2010,2010,2010,6,1,0,M,776,Tonga,TON,842,USA,USA,0,World,W00,C00,All CPCs,0,All MOTs,220890,"Spirits, liqueurs and other spirituous beverages; n.e.c. in heading no. 2208",7,l,58,-1,N/A,,54,,268,268,,4
H3,2011,2011,2011,6,1,0,M,776,Tonga,TON,0,World,W00,0,World,W00,C00,All CPCs,0,All MOTs,220890,"Spirits, liqueurs and other spirituous beverages; n.e.c. in heading no. 2208",7,l,1888,-1,N/A,,1746,,15681,15681,,4
H3,2011,2011,2011,6,1,0,M,776,Tonga,TON,36,Australia,AUS,0,World,W00,C00,All CPCs,0,All MOTs,220890,"Spirits, liqueurs and other spirituous beverages; n.e.c. in heading no. 2208",7,l,296,-1,N/A,,274,,2325,2325,,4
H3,2011,2011,2011,6,1,0,M,776,Tonga,TON,251,France,FRA,0,World,W00,C00,All CPCs,0,All MOTs,220890,"Spirits, liqueurs and other spirituous beverages; n.e.c. in heading no. 2208",7,l,16,-1,N/A,,15,,889,889,,4
H3,2011,2011,2011,6,1,0,M,776,Tonga,TON,484,Mexico,MEX,0,World,W00,C00,All CPCs,0,All MOTs,220890,"Spirits, liqueurs and other spirituous beverages; n.e.c. in heading no. 2208",7,l,51,-1,N/A,,47,,2260,2260,,4
H3,2011,2011,2011,6,1,0,M,776,Tonga,TON,554,New Zealand,NZL,0,World,W00,C00,All CPCs,0,All MOTs,220890,"Spirits, liqueurs and other spirituous beverages; n.e.c. in heading no. 2208",7,l,115,-1,N/A,,106,,1711,1711,,4
H3,2011,2011,2011,6,1,0,M,776,Tonga,TON,826,United Kingdom,GBR,0,World,W00,C00,All CPCs,0,All MOTs,220890,"Spirits, liqueurs and other spirituous beverages; n.e.c. in heading no. 2208",7,l,4,-1,N/A,,4,,463,463,,4
H3,2011,2011,2011,6,1,0,M,776,Tonga,TON,842,USA,USA,0,World,W00,C00,All CPCs,0,All MOTs,220890,"Spirits, liqueurs and other spirituous beverages; n.e.c. in heading no. 2208",7,l,1406,-1,N/A,,1301,,8033,8033,,4
H3,2012,2012,2012,6,1,0,M,776,Tonga,TON,0,World,W00,0,World,W00,C00,All CPCs,0,All MOTs,220890,"Spirits, liqueurs and other spirituous beverages; n.e.c. in heading no. 2208",7,l,741,-1,N/A,,685,,19178,19178,,4
H3,2012,2012,2012,6,1,0,M,776,Tonga,TON,36,Australia,AUS,0,World,W00,C00,All CPCs,0,All MOTs,220890,"Spirits, liqueurs and other spirituous beverages; n.e.c. in heading no. 2208",7,l,121,-1,N/A,,112,,5407,5407,,4
H3,2012,2012,2012,6,1,0,M,776,Tonga,TON,251,France,FRA,0,World,W00,C00,All CPCs,0,All MOTs,220890,"Spirits, liqueurs and other spirituous beverages; n.e.c. in heading no. 2208",7,l,47,-1,N/A,,43,,1705,1705,,4
H3,2012,2012,2012,6,1,0,M,776,Tonga,TON,484,Mexico,MEX,0,World,W00,C00,All CPCs,0,All MOTs,220890,"Spirits, liqueurs and other spirituous beverages; n.e.c. in heading no. 2208",7,l,14,-1,N/A,,13,,504,504,,4
H3,2012,2012,2012,6,1,0,M,776,Tonga,TON,554,New Zealand,NZL,0,World,W00,C00,All CPCs,0,All MOTs,220890,"Spirits, liqueurs and other spirituous beverages; n.e.c. in heading no. 2208",7,l,557,-1,N/A,,515,,11330,11330,,4
H3,2012,2012,2012,6,1,0,M,776,Tonga,TON,826,United Kingdom,GBR,0,World,W00,C00,All CPCs,0,All MOTs,220890,"Spirits, liqueurs and other spirituous beverages; n.e.c. in heading no. 2208",7,l,2,-1,N/A,,2,,231,231,,4
H3,2013,2013,2013,6,1,0,M,776,Tonga,TON,0,World,W00,0,World,W00,C00,All CPCs,0,All MOTs,220890,"Spirits, liqueurs and other spirituous beverages; n.e.c. in heading no. 2208",7,l,423,-1,N/A,,392,,21093,21093,,4
H3,2013,2013,2013,6,1,0,M,776,Tonga,TON,36,Australia,AUS,0,World,W00,C00,All CPCs,0,All MOTs,220890,"Spirits, liqueurs and other spirituous beverages; n.e.c. in heading no. 2208",7,l,76,-1,N/A,,71,,3392,3392,,4
H3,2013,2013,2013,6,1,0,M,776,Tonga,TON,251,France,FRA,0,World,W00,C00,All CPCs,0,All MOTs,220890,"Spirits, liqueurs and other spirituous beverages; n.e.c. in heading no. 2208",7,l,74,-1,N/A,,68,,4200,4200,,4
H3,2013,2013,2013,6,1,0,M,776,Tonga,TON,380,Italy,ITA,0,World,W00,C00,All CPCs,0,All MOTs,220890,"Spirits, liqueurs and other spirituous beverages; n.e.c. in heading no. 2208",7,l,4,-1,N/A,,3,,189,189,,4
H3,2013,2013,2013,6,1,0,M,776,Tonga,TON,484,Mexico,MEX,0,World,W00,C00,All CPCs,0,All MOTs,220890,"Spirits, liqueurs and other spirituous beverages; n.e.c. in heading no. 2208",7,l,52,-1,N/A,,48,,2592,2592,,4
H3,2013,2013,2013,6,1,0,M,776,Tonga,TON,554,New Zealand,NZL,0,World,W00,C00,All CPCs,0,All MOTs,220890,"Spirits, liqueurs and other spirituous beverages; n.e.c. in heading no. 2208",7,l,208,-1,N/A,,193,,9841,9841,,4
H3,2013,2013,2013,6,1,0,M,776,Tonga,TON,826,United Kingdom,GBR,0,World,W00,C00,All CPCs,0,All MOTs,220890,"Spirits, liqueurs and other spirituous beverages; n.e.c. in heading no. 2208",7,l,10,-1,N/A,,9,,879,879,,4
H4,2014,2014,2014,6,1,0,M,776,Tonga,TON,0,World,W00,0,World,W00,C00,All CPCs,0,All MOTs,220890,"Spirits, liqueurs and other spirituous beverages; n.e.c. in heading no. 2208",7,l,617,-1,N/A,,571,,23934,23934,,4
H4,2014,2014,2014,6,1,0,M,776,Tonga,TON,36,Australia,AUS,0,World,W00,C00,All CPCs,0,All MOTs,220890,"Spirits, liqueurs and other spirituous beverages; n.e.c. in heading no. 2208",7,l,1,-1,N/A,,1,,84,84,,4
H4,2014,2014,2014,6,1,0,M,776,Tonga,TON,251,France,FRA,0,World,W00,C00,All CPCs,0,All MOTs,220890,"Spirits, liqueurs and other spirituous beverages; n.e.c. in heading no. 2208",7,l,83,-1,N/A,,77,,4345,4345,,4
H4,2014,2014,2014,6,1,0,M,776,Tonga,TON,484,Mexico,MEX,0,World,W00,C00,All CPCs,0,All MOTs,220890,"Spirits, liqueurs and other spirituous beverages; n.e.c. in heading no. 2208",7,l,96,-1,N/A,,89,,3792,3792,,4
H4,2014,2014,2014,6,1,0,M,776,Tonga,TON,554,New Zealand,NZL,0,World,W00,C00,All CPCs,0,All MOTs,220890,"Spirits, liqueurs and other spirituous beverages; n.e.c. in heading no. 2208",7,l,408,-1,N/A,,378,,15383,15383,,4
H4,2014,2014,2014,6,1,0,M,776,Tonga,TON,899,"Areas, nes",_X ,0,World,W00,C00,All CPCs,0,All MOTs,220890,"Spirits, liqueurs and other spirituous beverages; n.e.c. in heading no. 2208",7,l,29,-1,N/A,,27,,329,329,,4
H3,2008,2008,2008,6,1,0,M,776,Tonga,TON,0,World,W00,0,World,W00,C00,All CPCs,0,All MOTs,280440,Oxygen,-1,N/A,,-1,N/A,,,,19148,19148,,0
H3,2008,2008,2008,6,1,0,M,776,Tonga,TON,36,Australia,AUS,0,World,W00,C00,All CPCs,0,All MOTs,280440,Oxygen,-1,N/A,,-1,N/A,,,,15411,15411,,0
H3,2008,2008,2008,6,1,0,M,776,Tonga,TON,242,Fiji,FJI,0,World,W00,C00,All CPCs,0,All MOTs,280440,Oxygen,-1,N/A,,-1,N/A,,,,3216,3216,,0
H3,2008,2008,2008,6,1,0,M,776,Tonga,TON,554,New Zealand,NZL,0,World,W00,C00,All CPCs,0,All MOTs,280440,Oxygen,-1,N/A,,-1,N/A,,,,521,521,,0
H3,2009,2009,2009,6,1,0,M,776,Tonga,TON,0,World,W00,0,World,W00,C00,All CPCs,0,All MOTs,280440,Oxygen,-1,N/A,,-1,N/A,,,,5554,5554,,0
H3,2009,2009,2009,6,1,0,M,776,Tonga,TON,242,Fiji,FJI,0,World,W00,C00,All CPCs,0,All MOTs,280440,Oxygen,-1,N/A,,-1,N/A,,,,5011,5011,,0
H3,2009,2009,2009,6,1,0,M,776,Tonga,TON,554,New Zealand,NZL,0,World,W00,C00,All CPCs,0,All MOTs,280440,Oxygen,-1,N/A,,-1,N/A,,,,543,543,,0
H3,2010,2010,2010,6,1,0,M,776,Tonga,TON,0,World,W00,0,World,W00,C00,All CPCs,0,All MOTs,280440,Oxygen,-1,N/A,,-1,N/A,,,,3937,3937,,0
H3,2010,2010,2010,6,1,0,M,776,Tonga,TON,242,Fiji,FJI,0,World,W00,C00,All CPCs,0,All MOTs,280440,Oxygen,-1,N/A,,-1,N/A,,,,3861,3861,,0
H3,2010,2010,2010,6,1,0,M,776,Tonga,TON,842,USA,USA,0,World,W00,C00,All CPCs,0,All MOTs,280440,Oxygen,-1,N/A,,-1,N/A,,,,76,76,,0
H3,2011,2011,2011,6,1,0,M,776,Tonga,TON,0,World,W00,0,World,W00,C00,All CPCs,0,All MOTs,280440,Oxygen,12,m³,57713,-1,N/A,,66927,,12074,12074,,6
H3,2011,2011,2011,6,1,0,M,776,Tonga,TON,242,Fiji,FJI,0,World,W00,C00,All CPCs,0,All MOTs,280440,Oxygen,12,m³,53374,-1,N/A,,61895,,11166,11166,,6
H3,2011,2011,2011,6,1,0,M,776,Tonga,TON,554,New Zealand,NZL,0,World,W00,C00,All CPCs,0,All MOTs,280440,Oxygen,12,m³,4339,-1,N/A,,5032,,908,908,,6
H3,2012,2012,2012,6,1,0,M,776,Tonga,TON,0,World,W00,0,World,W00,C00,All CPCs,0,All MOTs,280440,Oxygen,12,m³,40898,-1,N/A,,51376,,8846,8846,,6
H3,2012,2012,2012,6,1,0,M,776,Tonga,TON,242,Fiji,FJI,0,World,W00,C00,All CPCs,0,All MOTs,280440,Oxygen,12,m³,38082,-1,N/A,,47839,,8237,8237,,6
H3,2012,2012,2012,6,1,0,M,776,Tonga,TON,554,New Zealand,NZL,0,World,W00,C00,All CPCs,0,All MOTs,280440,Oxygen,12,m³,2816,-1,N/A,,3537,,609,609,,6
H3,2013,2013,2013,6,1,0,M,776,Tonga,TON,0,World,W00,0,World,W00,C00,All CPCs,0,All MOTs,280440,Oxygen,-1,N/A,,-1,N/A,,36970,,7977,7977,,4
H3,2013,2013,2013,6,1,0,M,776,Tonga,TON,242,Fiji,FJI,0,World,W00,C00,All CPCs,0,All MOTs,280440,Oxygen,-1,N/A,,-1,N/A,,22820,,4924,4924,,4
H3,2013,2013,2013,6,1,0,M,776,Tonga,TON,540,New Caledonia,NCL,0,World,W00,C00,All CPCs,0,All MOTs,280440,Oxygen,-1,N/A,,-1,N/A,,14149,,3053,3053,,4
H4,2014,2014,2014,6,1,0,M,776,Tonga,TON,0,World,W00,0,World,W00,C00,All CPCs,0,All MOTs,280440,Oxygen,12,m³,30884,-1,N/A,,36411,,8150,8150,,6
H4,2014,2014,2014,6,1,0,M,776,Tonga,TON,156,China,CHN,0,World,W00,C00,All CPCs,0,All MOTs,280440,Oxygen,12,m³,7853,-1,N/A,,9258,,2072,2072,,6
H4,2014,2014,2014,6,1,0,M,776,Tonga,TON,242,Fiji,FJI,0,World,W00,C00,All CPCs,0,All MOTs,280440,Oxygen,12,m³,23031,-1,N/A,,27153,,6078,6078,,6
H3,2008,2008,2008,6,1,0,M,776,Tonga,TON,0,World,W00,0,World,W00,C00,All CPCs,0,All MOTs,300220,Vaccines; for human medicine,8,kg,429,-1,N/A,,429,,156249,156249,,6
H3,2008,2008,2008,6,1,0,M,776,Tonga,TON,36,Australia,AUS,0,World,W00,C00,All CPCs,0,All MOTs,300220,Vaccines; for human medicine,8,kg,2,-1,N/A,,2,,700,700,,6
H3,2008,2008,2008,6,1,0,M,776,Tonga,TON,156,China,CHN,0,World,W00,C00,All CPCs,0,All MOTs,300220,Vaccines; for human medicine,8,kg,1,-1,N/A,,1,,520,520,,6
H3,2008,2008,2008,6,1,0,M,776,Tonga,TON,208,Denmark,DNK,0,World,W00,C00,All CPCs,0,All MOTs,300220,Vaccines; for human medicine,8,kg,334,-1,N/A,,334,,121709,121709,,6
H3,2008,2008,2008,6,1,0,M,776,Tonga,TON,242,Fiji,FJI,0,World,W00,C00,All CPCs,0,All MOTs,300220,Vaccines; for human medicine,8,kg,4,-1,N/A,,4,,1477,1477,,6
H3,2008,2008,2008,6,1,0,M,776,Tonga,TON,554,New Zealand,NZL,0,World,W00,C00,All CPCs,0,All MOTs,300220,Vaccines; for human medicine,8,kg,87,-1,N/A,,87,,31843,31843,,6
H3,2009,2009,2009,6,1,0,M,776,Tonga,TON,0,World,W00,0,World,W00,C00,All CPCs,0,All MOTs,300220,Vaccines; for human medicine,8,kg,89,-1,N/A,,89,,38703,38703,,6
H3,2009,2009,2009,6,1,0,M,776,Tonga,TON,36,Australia,AUS,0,World,W00,C00,All CPCs,0,All MOTs,300220,Vaccines; for human medicine,8,kg,32,-1,N/A,,32,,13832,13832,,6
H3,2009,2009,2009,6,1,0,M,776,Tonga,TON,242,Fiji,FJI,0,World,W00,C00,All CPCs,0,All MOTs,300220,Vaccines; for human medicine,8,kg,20,-1,N/A,,20,,8736,8736,,6
H3,2009,2009,2009,6,1,0,M,776,Tonga,TON,360,Indonesia,IDN,0,World,W00,C00,All CPCs,0,All MOTs,300220,Vaccines; for human medicine,8,kg,0,-1,N/A,,,,35,35,,6
H3,2009,2009,2009,6,1,0,M,776,Tonga,TON,410,Rep. of Korea,KOR,0,World,W00,C00,All CPCs,0,All MOTs,300220,Vaccines; for human medicine,8,kg,0,-1,N/A,,,,29,29,,6
H3,2009,2009,2009,6,1,0,M,776,Tonga,TON,490,"Other Asia, nes",S19,0,World,W00,C00,All CPCs,0,All MOTs,300220,Vaccines; for human medicine,8,kg,1,-1,N/A,,1,,472,472,,6
H3,2009,2009,2009,6,1,0,M,776,Tonga,TON,554,New Zealand,NZL,0,World,W00,C00,All CPCs,0,All MOTs,300220,Vaccines; for human medicine,8,kg,36,-1,N/A,,36,,15511,15511,,6
H3,2009,2009,2009,6,1,0,M,776,Tonga,TON,842,USA,USA,0,World,W00,C00,All CPCs,0,All MOTs,300220,Vaccines; for human medicine,8,kg,0,-1,N/A,,,,88,88,,6
H3,2010,2010,2010,6,1,0,M,776,Tonga,TON,0,World,W00,0,World,W00,C00,All CPCs,0,All MOTs,300220,Vaccines; for human medicine,-1,N/A,,-1,N/A,,,,167600,167600,,0
H3,2010,2010,2010,6,1,0,M,776,Tonga,TON,36,Australia,AUS,0,World,W00,C00,All CPCs,0,All MOTs,300220,Vaccines; for human medicine,-1,N/A,,-1,N/A,,,,113783,113783,,0
H3,2010,2010,2010,6,1,0,M,776,Tonga,TON,156,China,CHN,0,World,W00,C00,All CPCs,0,All MOTs,300220,Vaccines; for human medicine,-1,N/A,,-1,N/A,,,,47,47,,0
H3,2010,2010,2010,6,1,0,M,776,Tonga,TON,242,Fiji,FJI,0,World,W00,C00,All CPCs,0,All MOTs,300220,Vaccines; for human medicine,-1,N/A,,-1,N/A,,,,30223,30223,,0
H3,2010,2010,2010,6,1,0,M,776,Tonga,TON,554,New Zealand,NZL,0,World,W00,C00,All CPCs,0,All MOTs,300220,Vaccines; for human medicine,-1,N/A,,-1,N/A,,,,6569,6569,,0
H3,2010,2010,2010,6,1,0,M,776,Tonga,TON,699,India,IND,0,World,W00,C00,All CPCs,0,All MOTs,300220,Vaccines; for human medicine,-1,N/A,,-1,N/A,,,,917,917,,0
H3,2010,2010,2010,6,1,0,M,776,Tonga,TON,752,Sweden,SWE,0,World,W00,C00,All CPCs,0,All MOTs,300220,Vaccines; for human medicine,-1,N/A,,-1,N/A,,,,15438,15438,,0
H3,2010,2010,2010,6,1,0,M,776,Tonga,TON,842,USA,USA,0,World,W00,C00,All CPCs,0,All MOTs,300220,Vaccines; for human medicine,-1,N/A,,-1,N/A,,,,622,622,,0
H3,2011,2011,2011,6,1,0,M,776,Tonga,TON,0,World,W00,0,World,W00,C00,All CPCs,0,All MOTs,300220,Vaccines; for human medicine,8,kg,93,-1,N/A,,93,,44326,44326,,6
H3,2011,2011,2011,6,1,0,M,776,Tonga,TON,36,Australia,AUS,0,World,W00,C00,All CPCs,0,All MOTs,300220,Vaccines; for human medicine,8,kg,1,-1,N/A,,1,,555,555,,6
H3,2011,2011,2011,6,1,0,M,776,Tonga,TON,156,China,CHN,0,World,W00,C00,All CPCs,0,All MOTs,300220,Vaccines; for human medicine,8,kg,4,-1,N/A,,4,,1978,1978,,6
H3,2011,2011,2011,6,1,0,M,776,Tonga,TON,242,Fiji,FJI,0,World,W00,C00,All CPCs,0,All MOTs,300220,Vaccines; for human medicine,8,kg,61,-1,N/A,,61,,29207,29207,,6
H3,2011,2011,2011,6,1,0,M,776,Tonga,TON,392,Japan,JPN,0,World,W00,C00,All CPCs,0,All MOTs,300220,Vaccines; for human medicine,8,kg,18,-1,N/A,,18,,8398,8398,,6
H3,2011,2011,2011,6,1,0,M,776,Tonga,TON,458,Malaysia,MYS,0,World,W00,C00,All CPCs,0,All MOTs,300220,Vaccines; for human medicine,8,kg,1,-1,N/A,,1,,311,311,,6
H3,2011,2011,2011,6,1,0,M,776,Tonga,TON,490,"Other Asia, nes",S19,0,World,W00,C00,All CPCs,0,All MOTs,300220,Vaccines; for human medicine,8,kg,4,-1,N/A,,4,,1677,1677,,6
H3,2011,2011,2011,6,1,0,M,776,Tonga,TON,554,New Zealand,NZL,0,World,W00,C00,All CPCs,0,All MOTs,300220,Vaccines; for human medicine,8,kg,4,-1,N/A,,4,,1811,1811,,6
H3,2011,2011,2011,6,1,0,M,776,Tonga,TON,842,USA,USA,0,World,W00,C00,All CPCs,0,All MOTs,300220,Vaccines; for human medicine,8,kg,1,-1,N/A,,1,,388,388,,6
H3,2012,2012,2012,6,1,0,M,776,Tonga,TON,0,World,W00,0,World,W00,C00,All CPCs,0,All MOTs,300220,Vaccines; for human medicine,-1,N/A,,-1,N/A,,,,63169,63169,,0
H3,2012,2012,2012,6,1,0,M,776,Tonga,TON,36,Australia,AUS,0,World,W00,C00,All CPCs,0,All MOTs,300220,Vaccines; for human medicine,-1,N/A,,-1,N/A,,,,839,839,,0
H3,2012,2012,2012,6,1,0,M,776,Tonga,TON,156,China,CHN,0,World,W00,C00,All CPCs,0,All MOTs,300220,Vaccines; for human medicine,-1,N/A,,-1,N/A,,,,162,162,,0
H3,2012,2012,2012,6,1,0,M,776,Tonga,TON,242,Fiji,FJI,0,World,W00,C00,All CPCs,0,All MOTs,300220,Vaccines; for human medicine,-1,N/A,,-1,N/A,,,,27673,27673,,0
H3,2012,2012,2012,6,1,0,M,776,Tonga,TON,554,New Zealand,NZL,0,World,W00,C00,All CPCs,0,All MOTs,300220,Vaccines; for human medicine,-1,N/A,,-1,N/A,,,,33407,33407,,0
H3,2012,2012,2012,6,1,0,M,776,Tonga,TON,842,USA,USA,0,World,W00,C00,All CPCs,0,All MOTs,300220,Vaccines; for human medicine,-1,N/A,,-1,N/A,,,,1090,1090,,0
H3,2013,2013,2013,6,1,0,M,776,Tonga,TON,0,World,W00,0,World,W00,C00,All CPCs,0,All MOTs,300220,Vaccines; for human medicine,-1,N/A,,-1,N/A,,,,102044,102044,,0
H3,2013,2013,2013,6,1,0,M,776,Tonga,TON,36,Australia,AUS,0,World,W00,C00,All CPCs,0,All MOTs,300220,Vaccines; for human medicine,-1,N/A,,-1,N/A,,,,3384,3384,,0
H3,2013,2013,2013,6,1,0,M,776,Tonga,TON,40,Austria,AUT,0,World,W00,C00,All CPCs,0,All MOTs,300220,Vaccines; for human medicine,-1,N/A,,-1,N/A,,,,560,560,,0
H3,2013,2013,2013,6,1,0,M,776,Tonga,TON,56,Belgium,BEL,0,World,W00,C00,All CPCs,0,All MOTs,300220,Vaccines; for human medicine,-1,N/A,,-1,N/A,,,,187,187,,0
H3,2013,2013,2013,6,1,0,M,776,Tonga,TON,124,Canada,CAN,0,World,W00,C00,All CPCs,0,All MOTs,300220,Vaccines; for human medicine,-1,N/A,,-1,N/A,,,,613,613,,0
H3,2013,2013,2013,6,1,0,M,776,Tonga,TON,156,China,CHN,0,World,W00,C00,All CPCs,0,All MOTs,300220,Vaccines; for human medicine,-1,N/A,,-1,N/A,,,,516,516,,0
H3,2013,2013,2013,6,1,0,M,776,Tonga,TON,208,Denmark,DNK,0,World,W00,C00,All CPCs,0,All MOTs,300220,Vaccines; for human medicine,-1,N/A,,-1,N/A,,,,102,102,,0
H3,2013,2013,2013,6,1,0,M,776,Tonga,TON,242,Fiji,FJI,0,World,W00,C00,All CPCs,0,All MOTs,300220,Vaccines; for human medicine,-1,N/A,,-1,N/A,,,,35332,35332,,0
H3,2013,2013,2013,6,1,0,M,776,Tonga,TON,276,Germany,DEU,0,World,W00,C00,All CPCs,0,All MOTs,300220,Vaccines; for human medicine,-1,N/A,,-1,N/A,,,,52,52,,0
H3,2013,2013,2013,6,1,0,M,776,Tonga,TON,251,France,FRA,0,World,W00,C00,All CPCs,0,All MOTs,300220,Vaccines; for human medicine,-1,N/A,,-1,N/A,,,,192,192,,0
