Classification,Year,Period,Period Desc.,Aggregate Level,Is Leaf Code,Trade Flow Code,Trade Flow,Reporter Code,Reporter,Reporter ISO,Partner Code,Partner,Partner ISO,2nd Partner Code,2nd Partner,2nd Partner ISO,Customs Proc. Code,Customs,Mode of Transport Code,Mode of Transport,Commodity Code,Commodity,Qty Unit Code,Qty Unit,Qty,Alt Qty Unit Code,Alt Qty Unit,Alt Qty,Netweight (kg),Gross weight (kg),Trade Value (US$),CIF Trade Value (US$),FOB Trade Value (US$),Flag
H0,1994,1994,1994,6,1,0,M,768,Togo,TGO,0,World,W00,0,World,W00,C00,All CPCs,0,All MOTs,220710,Undenatured ethyl alcohol; of an alcoholic strength by volume of 80% vol. or higher,8,kg,9855,-1,N/A,,9855,,10773,10773,,0
H3,2009,2009,2009,6,1,0,M,768,Togo,TGO,156,China,CHN,124,Canada,CAN,C01,Clearance for home use,0,All MOTs,220710,Undenatured ethyl alcohol; of an alcoholic strength by volume of 80% vol. or higher,7,l,54242,-1,N/A,0,185783,,44419,44419.883,,0
H3,2009,2009,2009,6,1,0,M,768,Togo,TGO,251,France,FRA,251,France,FRA,C01,Clearance for home use,0,All MOTs,220710,Undenatured ethyl alcohol; of an alcoholic strength by volume of 80% vol. or higher,7,l,9961,-1,N/A,0,3777,,8157,8157.911,,0
H3,2009,2009,2009,6,1,0,M,768,Togo,TGO,288,Ghana,GHA,288,Ghana,GHA,C01,Clearance for home use,0,All MOTs,220710,Undenatured ethyl alcohol; of an alcoholic strength by volume of 80% vol. or higher,7,l,1768705,-1,N/A,0,8175549,,1448425,1448425.755,,0
H3,2009,2009,2009,6,1,0,M,768,Togo,TGO,842,USA,USA,842,USA,USA,C01,Clearance for home use,0,All MOTs,220710,Undenatured ethyl alcohol; of an alcoholic strength by volume of 80% vol. or higher,7,l,23662,-1,N/A,0,79086,,19378,19378.002,,0
H3,2009,2009,2009,6,1,0,M,768,Togo,TGO,76,Brazil,BRA,76,Brazil,BRA,C00,All CPCs,0,All MOTs,220710,Undenatured ethyl alcohol; of an alcoholic strength by volume of 80% vol. or higher,7,l,3258,-1,N/A,0,5477,,2668,2668.127,,0
H3,2009,2009,2009,6,1,0,M,768,Togo,TGO,124,Canada,CAN,124,Canada,CAN,C00,All CPCs,0,All MOTs,220710,Undenatured ethyl alcohol; of an alcoholic strength by volume of 80% vol. or higher,7,l,90152,-1,N/A,0,298992,,73827,73827.973,,0
H3,2009,2009,2009,6,1,0,M,768,Togo,TGO,156,China,CHN,124,Canada,CAN,C00,All CPCs,0,All MOTs,220710,Undenatured ethyl alcohol; of an alcoholic strength by volume of 80% vol. or higher,7,l,54242,-1,N/A,0,185783,,44419,44419.883,,0
H3,2009,2009,2009,6,1,0,M,768,Togo,TGO,251,France,FRA,251,France,FRA,C00,All CPCs,0,All MOTs,220710,Undenatured ethyl alcohol; of an alcoholic strength by volume of 80% vol. or higher,7,l,71895,-1,N/A,0,31233,,58876,58876.684,,0
H3,2009,2009,2009,6,1,0,M,768,Togo,TGO,288,Ghana,GHA,288,Ghana,GHA,C00,All CPCs,0,All MOTs,220710,Undenatured ethyl alcohol; of an alcoholic strength by volume of 80% vol. or higher,7,l,1768705,-1,N/A,0,8175549,,1448425,1448425.755,,0
H3,2009,2009,2009,6,1,0,M,768,Togo,TGO,842,USA,USA,842,USA,USA,C00,All CPCs,0,All MOTs,220710,Undenatured ethyl alcohol; of an alcoholic strength by volume of 80% vol. or higher,7,l,23662,-1,N/A,0,79086,,19378,19378.002,,0
H3,2009,2009,2009,6,1,0,M,768,Togo,TGO,251,France,FRA,0,World,W00,C05,Free zone,0,All MOTs,220710,Undenatured ethyl alcohol; of an alcoholic strength by volume of 80% vol. or higher,7,l,61933,-1,N/A,0,27456,,50718,50718.773,,0
H3,2009,2009,2009,6,1,0,M,768,Togo,TGO,76,Brazil,BRA,0,World,W00,C01,Clearance for home use,0,All MOTs,220710,Undenatured ethyl alcohol; of an alcoholic strength by volume of 80% vol. or higher,7,l,3258,-1,N/A,0,5477,,2668,2668.127,,0
H3,2009,2009,2009,6,1,0,M,768,Togo,TGO,124,Canada,CAN,0,World,W00,C01,Clearance for home use,0,All MOTs,220710,Undenatured ethyl alcohol; of an alcoholic strength by volume of 80% vol. or higher,7,l,90152,-1,N/A,0,298992,,73827,73827.973,,0
H3,2009,2009,2009,6,1,0,M,768,Togo,TGO,156,China,CHN,0,World,W00,C01,Clearance for home use,0,All MOTs,220710,Undenatured ethyl alcohol; of an alcoholic strength by volume of 80% vol. or higher,7,l,54242,-1,N/A,0,185783,,44419,44419.883,,0
H3,2009,2009,2009,6,1,0,M,768,Togo,TGO,251,France,FRA,0,World,W00,C01,Clearance for home use,0,All MOTs,220710,Undenatured ethyl alcohol; of an alcoholic strength by volume of 80% vol. or higher,7,l,9961,-1,N/A,0,3777,,8157,8157.911,,0
H3,2009,2009,2009,6,1,0,M,768,Togo,TGO,288,Ghana,GHA,0,World,W00,C01,Clearance for home use,0,All MOTs,220710,Undenatured ethyl alcohol; of an alcoholic strength by volume of 80% vol. or higher,7,l,1768705,-1,N/A,0,8175549,,1448425,1448425.755,,0
H3,2009,2009,2009,6,1,0,M,768,Togo,TGO,842,USA,USA,0,World,W00,C01,Clearance for home use,0,All MOTs,220710,Undenatured ethyl alcohol; of an alcoholic strength by volume of 80% vol. or higher,7,l,23662,-1,N/A,0,79086,,19378,19378.002,,0
H3,2009,2009,2009,6,1,0,M,768,Togo,TGO,76,Brazil,BRA,0,World,W00,C00,All CPCs,0,All MOTs,220710,Undenatured ethyl alcohol; of an alcoholic strength by volume of 80% vol. or higher,7,l,3258,-1,N/A,0,5477,,2668,2668.127,,0
H3,2009,2009,2009,6,1,0,M,768,Togo,TGO,124,Canada,CAN,0,World,W00,C00,All CPCs,0,All MOTs,220710,Undenatured ethyl alcohol; of an alcoholic strength by volume of 80% vol. or higher,7,l,90152,-1,N/A,0,298992,,73827,73827.973,,0
H3,2009,2009,2009,6,1,0,M,768,Togo,TGO,156,China,CHN,0,World,W00,C00,All CPCs,0,All MOTs,220710,Undenatured ethyl alcohol; of an alcoholic strength by volume of 80% vol. or higher,7,l,54242,-1,N/A,0,185783,,44419,44419.883,,0
H3,2009,2009,2009,6,1,0,M,768,Togo,TGO,251,France,FRA,0,World,W00,C00,All CPCs,0,All MOTs,220710,Undenatured ethyl alcohol; of an alcoholic strength by volume of 80% vol. or higher,7,l,71895,-1,N/A,0,31233,,58876,58876.684,,0
H3,2009,2009,2009,6,1,0,M,768,Togo,TGO,288,Ghana,GHA,0,World,W00,C00,All CPCs,0,All MOTs,220710,Undenatured ethyl alcohol; of an alcoholic strength by volume of 80% vol. or higher,7,l,1768705,-1,N/A,0,8175549,,1448425,1448425.755,,0
H3,2009,2009,2009,6,1,0,M,768,Togo,TGO,842,USA,USA,0,World,W00,C00,All CPCs,0,All MOTs,220710,Undenatured ethyl alcohol; of an alcoholic strength by volume of 80% vol. or higher,7,l,23662,-1,N/A,0,79086,,19378,19378.002,,0
H3,2009,2009,2009,6,1,0,M,768,Togo,TGO,0,World,W00,0,World,W00,C00,All CPCs,0,All MOTs,220710,Undenatured ethyl alcohol; of an alcoholic strength by volume of 80% vol. or higher,7,l,2011916,-1,N/A,0,8776120,,1647596,1647596.424,,0
H3,2009,2009,2009,6,1,0,M,768,Togo,TGO,0,World,W00,0,World,W00,C01,Clearance for home use,0,All MOTs,220710,Undenatured ethyl alcohol; of an alcoholic strength by volume of 80% vol. or higher,7,l,1949983,-1,N/A,0,8748664,,1596877,1596877.651,,0
H3,2009,2009,2009,6,1,0,M,768,Togo,TGO,0,World,W00,0,World,W00,C05,Free zone,0,All MOTs,220710,Undenatured ethyl alcohol; of an alcoholic strength by volume of 80% vol. or higher,7,l,61933,-1,N/A,0,27456,,50718,50718.773,,0
H3,2009,2009,2009,6,1,0,M,768,Togo,TGO,0,World,W00,251,France,FRA,C05,Free zone,0,All MOTs,220710,Undenatured ethyl alcohol; of an alcoholic strength by volume of 80% vol. or higher,7,l,61933,-1,N/A,0,27456,,50718,50718.773,,0
H3,2009,2009,2009,6,1,0,M,768,Togo,TGO,0,World,W00,124,Canada,CAN,C01,Clearance for home use,0,All MOTs,220710,Undenatured ethyl alcohol; of an alcoholic strength by volume of 80% vol. or higher,7,l,144395,-1,N/A,0,484775,,118247,118247.856,,0
H3,2009,2009,2009,6,1,0,M,768,Togo,TGO,0,World,W00,76,Brazil,BRA,C01,Clearance for home use,0,All MOTs,220710,Undenatured ethyl alcohol; of an alcoholic strength by volume of 80% vol. or higher,7,l,3258,-1,N/A,0,5477,,2668,2668.127,,0
H3,2009,2009,2009,6,1,0,M,768,Togo,TGO,0,World,W00,251,France,FRA,C01,Clearance for home use,0,All MOTs,220710,Undenatured ethyl alcohol; of an alcoholic strength by volume of 80% vol. or higher,7,l,9961,-1,N/A,0,3777,,8157,8157.911,,0
H3,2009,2009,2009,6,1,0,M,768,Togo,TGO,0,World,W00,288,Ghana,GHA,C01,Clearance for home use,0,All MOTs,220710,Undenatured ethyl alcohol; of an alcoholic strength by volume of 80% vol. or higher,7,l,1768705,-1,N/A,0,8175549,,1448425,1448425.755,,0
H3,2009,2009,2009,6,1,0,M,768,Togo,TGO,0,World,W00,842,USA,USA,C01,Clearance for home use,0,All MOTs,220710,Undenatured ethyl alcohol; of an alcoholic strength by volume of 80% vol. or higher,7,l,23662,-1,N/A,0,79086,,19378,19378.002,,0
H3,2009,2009,2009,6,1,0,M,768,Togo,TGO,0,World,W00,124,Canada,CAN,C00,All CPCs,0,All MOTs,220710,Undenatured ethyl alcohol; of an alcoholic strength by volume of 80% vol. or higher,7,l,144395,-1,N/A,0,484775,,118247,118247.856,,0
H3,2009,2009,2009,6,1,0,M,768,Togo,TGO,0,World,W00,76,Brazil,BRA,C00,All CPCs,0,All MOTs,220710,Undenatured ethyl alcohol; of an alcoholic strength by volume of 80% vol. or higher,7,l,3258,-1,N/A,0,5477,,2668,2668.127,,0
H3,2009,2009,2009,6,1,0,M,768,Togo,TGO,0,World,W00,251,France,FRA,C00,All CPCs,0,All MOTs,220710,Undenatured ethyl alcohol; of an alcoholic strength by volume of 80% vol. or higher,7,l,71895,-1,N/A,0,31233,,58876,58876.684,,0
H3,2009,2009,2009,6,1,0,M,768,Togo,TGO,0,World,W00,288,Ghana,GHA,C00,All CPCs,0,All MOTs,220710,Undenatured ethyl alcohol; of an alcoholic strength by volume of 80% vol. or higher,7,l,1768705,-1,N/A,0,8175549,,1448425,1448425.755,,0
H3,2009,2009,2009,6,1,0,M,768,Togo,TGO,0,World,W00,842,USA,USA,C00,All CPCs,0,All MOTs,220710,Undenatured ethyl alcohol; of an alcoholic strength by volume of 80% vol. or higher,7,l,23662,-1,N/A,0,79086,,19378,19378.002,,0
H3,2010,2010,2010,6,1,0,M,768,Togo,TGO,251,France,FRA,251,France,FRA,C05,Free zone,0,All MOTs,220710,Undenatured ethyl alcohol; of an alcoholic strength by volume of 80% vol. or higher,7,l,4258,-1,N/A,0,1524,,3569,3569.006,,0
H3,2010,2010,2010,6,1,0,M,768,Togo,TGO,76,Brazil,BRA,76,Brazil,BRA,C01,Clearance for home use,0,All MOTs,220710,Undenatured ethyl alcohol; of an alcoholic strength by volume of 80% vol. or higher,7,l,2744,-1,N/A,0,11191,,2300,2300.184,,0
H3,2010,2010,2010,6,1,0,M,768,Togo,TGO,124,Canada,CAN,124,Canada,CAN,C01,Clearance for home use,0,All MOTs,220710,Undenatured ethyl alcohol; of an alcoholic strength by volume of 80% vol. or higher,7,l,16234,-1,N/A,0,49053,,13604,13604.032,,0
H3,2010,2010,2010,6,1,0,M,768,Togo,TGO,156,China,CHN,156,China,CHN,C01,Clearance for home use,0,All MOTs,220710,Undenatured ethyl alcohol; of an alcoholic strength by volume of 80% vol. or higher,7,l,10406,-1,N/A,0,31446,,8720,8720.533,,0
H3,2010,2010,2010,6,1,0,M,768,Togo,TGO,251,France,FRA,251,France,FRA,C01,Clearance for home use,0,All MOTs,220710,Undenatured ethyl alcohol; of an alcoholic strength by volume of 80% vol. or higher,7,l,882,-1,N/A,0,11,,739,739.197,,0
H3,2010,2010,2010,6,1,0,M,768,Togo,TGO,288,Ghana,GHA,288,Ghana,GHA,C01,Clearance for home use,0,All MOTs,220710,Undenatured ethyl alcohol; of an alcoholic strength by volume of 80% vol. or higher,7,l,1858936,-1,N/A,0,10947012,,1557774,1557774.052,,0
H3,2010,2010,2010,6,1,0,M,768,Togo,TGO,710,South Africa,ZAF,710,South Africa,ZAF,C01,Clearance for home use,0,All MOTs,220710,Undenatured ethyl alcohol; of an alcoholic strength by volume of 80% vol. or higher,7,l,6756,-1,N/A,0,33084,,5661,5661.992,,0
H3,2010,2010,2010,6,1,0,M,768,Togo,TGO,76,Brazil,BRA,76,Brazil,BRA,C00,All CPCs,0,All MOTs,220710,Undenatured ethyl alcohol; of an alcoholic strength by volume of 80% vol. or higher,7,l,2744,-1,N/A,0,11191,,2300,2300.184,,0
H3,2010,2010,2010,6,1,0,M,768,Togo,TGO,124,Canada,CAN,124,Canada,CAN,C00,All CPCs,0,All MOTs,220710,Undenatured ethyl alcohol; of an alcoholic strength by volume of 80% vol. or higher,7,l,16234,-1,N/A,0,49053,,13604,13604.032,,0
H3,2010,2010,2010,6,1,0,M,768,Togo,TGO,156,China,CHN,156,China,CHN,C00,All CPCs,0,All MOTs,220710,Undenatured ethyl alcohol; of an alcoholic strength by volume of 80% vol. or higher,7,l,10406,-1,N/A,0,31446,,8720,8720.533,,0
H3,2010,2010,2010,6,1,0,M,768,Togo,TGO,251,France,FRA,251,France,FRA,C00,All CPCs,0,All MOTs,220710,Undenatured ethyl alcohol; of an alcoholic strength by volume of 80% vol. or higher,7,l,5141,-1,N/A,0,1535,,4308,4308.204,,0
H3,2010,2010,2010,6,1,0,M,768,Togo,TGO,288,Ghana,GHA,288,Ghana,GHA,C00,All CPCs,0,All MOTs,220710,Undenatured ethyl alcohol; of an alcoholic strength by volume of 80% vol. or higher,7,l,1858936,-1,N/A,0,10947012,,1557774,1557774.052,,0
H3,2010,2010,2010,6,1,0,M,768,Togo,TGO,710,South Africa,ZAF,710,South Africa,ZAF,C00,All CPCs,0,All MOTs,220710,Undenatured ethyl alcohol; of an alcoholic strength by volume of 80% vol. or higher,7,l,6756,-1,N/A,0,33084,,5661,5661.992,,0
H3,2010,2010,2010,6,1,0,M,768,Togo,TGO,251,France,FRA,0,World,W00,C05,Free zone,0,All MOTs,220710,Undenatured ethyl alcohol; of an alcoholic strength by volume of 80% vol. or higher,7,l,4258,-1,N/A,0,1524,,3569,3569.006,,0
H3,2010,2010,2010,6,1,0,M,768,Togo,TGO,76,Brazil,BRA,0,World,W00,C01,Clearance for home use,0,All MOTs,220710,Undenatured ethyl alcohol; of an alcoholic strength by volume of 80% vol. or higher,7,l,2744,-1,N/A,0,11191,,2300,2300.184,,0
H3,2010,2010,2010,6,1,0,M,768,Togo,TGO,124,Canada,CAN,0,World,W00,C01,Clearance for home use,0,All MOTs,220710,Undenatured ethyl alcohol; of an alcoholic strength by volume of 80% vol. or higher,7,l,16234,-1,N/A,0,49053,,13604,13604.032,,0
H3,2010,2010,2010,6,1,0,M,768,Togo,TGO,156,China,CHN,0,World,W00,C01,Clearance for home use,0,All MOTs,220710,Undenatured ethyl alcohol; of an alcoholic strength by volume of 80% vol. or higher,7,l,10406,-1,N/A,0,31446,,8720,8720.533,,0
H3,2010,2010,2010,6,1,0,M,768,Togo,TGO,251,France,FRA,0,World,W00,C01,Clearance for home use,0,All MOTs,220710,Undenatured ethyl alcohol; of an alcoholic strength by volume of 80% vol. or higher,7,l,882,-1,N/A,0,11,,739,739.197,,0
H3,2010,2010,2010,6,1,0,M,768,Togo,TGO,288,Ghana,GHA,0,World,W00,C01,Clearance for home use,0,All MOTs,220710,Undenatured ethyl alcohol; of an alcoholic strength by volume of 80% vol. or higher,7,l,1858936,-1,N/A,0,10947012,,1557774,1557774.052,,0
H3,2010,2010,2010,6,1,0,M,768,Togo,TGO,710,South Africa,ZAF,0,World,W00,C01,Clearance for home use,0,All MOTs,220710,Undenatured ethyl alcohol; of an alcoholic strength by volume of 80% vol. or higher,7,l,6756,-1,N/A,0,33084,,5661,5661.992,,0
H3,2010,2010,2010,6,1,0,M,768,Togo,TGO,76,Brazil,BRA,0,World,W00,C00,All CPCs,0,All MOTs,220710,Undenatured ethyl alcohol; of an alcoholic strength by volume of 80% vol. or higher,7,l,2744,-1,N/A,0,11191,,2300,2300.184,,0
H3,2010,2010,2010,6,1,0,M,768,Togo,TGO,124,Canada,CAN,0,World,W00,C00,All CPCs,0,All MOTs,220710,Undenatured ethyl alcohol; of an alcoholic strength by volume of 80% vol. or higher,7,l,16234,-1,N/A,0,49053,,13604,13604.032,,0
H3,2010,2010,2010,6,1,0,M,768,Togo,TGO,156,China,CHN,0,World,W00,C00,All CPCs,0,All MOTs,220710,Undenatured ethyl alcohol; of an alcoholic strength by volume of 80% vol. or higher,7,l,10406,-1,N/A,0,31446,,8720,8720.533,,0
H3,2010,2010,2010,6,1,0,M,768,Togo,TGO,251,France,FRA,0,World,W00,C00,All CPCs,0,All MOTs,220710,Undenatured ethyl alcohol; of an alcoholic strength by volume of 80% vol. or higher,7,l,5141,-1,N/A,0,1535,,4308,4308.204,,0
H3,2010,2010,2010,6,1,0,M,768,Togo,TGO,288,Ghana,GHA,0,World,W00,C00,All CPCs,0,All MOTs,220710,Undenatured ethyl alcohol; of an alcoholic strength by volume of 80% vol. or higher,7,l,1858936,-1,N/A,0,10947012,,1557774,1557774.052,,0
H3,2010,2010,2010,6,1,0,M,768,Togo,TGO,710,South Africa,ZAF,0,World,W00,C00,All CPCs,0,All MOTs,220710,Undenatured ethyl alcohol; of an alcoholic strength by volume of 80% vol. or higher,7,l,6756,-1,N/A,0,33084,,5661,5661.992,,0
H3,2010,2010,2010,6,1,0,M,768,Togo,TGO,0,World,W00,0,World,W00,C00,All CPCs,0,All MOTs,220710,Undenatured ethyl alcohol; of an alcoholic strength by volume of 80% vol. or higher,7,l,1900219,-1,N/A,0,11073321,,1592368,1592368.997,,0
H3,2010,2010,2010,6,1,0,M,768,Togo,TGO,0,World,W00,0,World,W00,C01,Clearance for home use,0,All MOTs,220710,Undenatured ethyl alcohol; of an alcoholic strength by volume of 80% vol. or higher,7,l,1895960,-1,N/A,0,11071797,,1588799,1588799.99,,0
H3,2010,2010,2010,6,1,0,M,768,Togo,TGO,0,World,W00,0,World,W00,C05,Free zone,0,All MOTs,220710,Undenatured ethyl alcohol; of an alcoholic strength by volume of 80% vol. or higher,7,l,4258,-1,N/A,0,1524,,3569,3569.006,,0
H3,2010,2010,2010,6,1,0,M,768,Togo,TGO,0,World,W00,251,France,FRA,C05,Free zone,0,All MOTs,220710,Undenatured ethyl alcohol; of an alcoholic strength by volume of 80% vol. or higher,7,l,4258,-1,N/A,0,1524,,3569,3569.006,,0
H3,2010,2010,2010,6,1,0,M,768,Togo,TGO,0,World,W00,76,Brazil,BRA,C01,Clearance for home use,0,All MOTs,220710,Undenatured ethyl alcohol; of an alcoholic strength by volume of 80% vol. or higher,7,l,2744,-1,N/A,0,11191,,2300,2300.184,,0
H3,2010,2010,2010,6,1,0,M,768,Togo,TGO,0,World,W00,124,Canada,CAN,C01,Clearance for home use,0,All MOTs,220710,Undenatured ethyl alcohol; of an alcoholic strength by volume of 80% vol. or higher,7,l,16234,-1,N/A,0,49053,,13604,13604.032,,0
H3,2010,2010,2010,6,1,0,M,768,Togo,TGO,0,World,W00,156,China,CHN,C01,Clearance for home use,0,All MOTs,220710,Undenatured ethyl alcohol; of an alcoholic strength by volume of 80% vol. or higher,7,l,10406,-1,N/A,0,31446,,8720,8720.533,,0
H3,2010,2010,2010,6,1,0,M,768,Togo,TGO,0,World,W00,251,France,FRA,C01,Clearance for home use,0,All MOTs,220710,Undenatured ethyl alcohol; of an alcoholic strength by volume of 80% vol. or higher,7,l,882,-1,N/A,0,11,,739,739.197,,0
H3,2010,2010,2010,6,1,0,M,768,Togo,TGO,0,World,W00,288,Ghana,GHA,C01,Clearance for home use,0,All MOTs,220710,Undenatured ethyl alcohol; of an alcoholic strength by volume of 80% vol. or higher,7,l,1858936,-1,N/A,0,10947012,,1557774,1557774.052,,0
H3,2010,2010,2010,6,1,0,M,768,Togo,TGO,0,World,W00,710,South Africa,ZAF,C01,Clearance for home use,0,All MOTs,220710,Undenatured ethyl alcohol; of an alcoholic strength by volume of 80% vol. or higher,7,l,6756,-1,N/A,0,33084,,5661,5661.992,,0
H3,2010,2010,2010,6,1,0,M,768,Togo,TGO,0,World,W00,76,Brazil,BRA,C00,All CPCs,0,All MOTs,220710,Undenatured ethyl alcohol; of an alcoholic strength by volume of 80% vol. or higher,7,l,2744,-1,N/A,0,11191,,2300,2300.184,,0
H3,2010,2010,2010,6,1,0,M,768,Togo,TGO,0,World,W00,124,Canada,CAN,C00,All CPCs,0,All MOTs,220710,Undenatured ethyl alcohol; of an alcoholic strength by volume of 80% vol. or higher,7,l,16234,-1,N/A,0,49053,,13604,13604.032,,0
H3,2010,2010,2010,6,1,0,M,768,Togo,TGO,0,World,W00,156,China,CHN,C00,All CPCs,0,All MOTs,220710,Undenatured ethyl alcohol; of an alcoholic strength by volume of 80% vol. or higher,7,l,10406,-1,N/A,0,31446,,8720,8720.533,,0
H3,2010,2010,2010,6,1,0,M,768,Togo,TGO,0,World,W00,251,France,FRA,C00,All CPCs,0,All MOTs,220710,Undenatured ethyl alcohol; of an alcoholic strength by volume of 80% vol. or higher,7,l,5141,-1,N/A,0,1535,,4308,4308.204,,0
H3,2010,2010,2010,6,1,0,M,768,Togo,TGO,0,World,W00,288,Ghana,GHA,C00,All CPCs,0,All MOTs,220710,Undenatured ethyl alcohol; of an alcoholic strength by volume of 80% vol. or higher,7,l,1858936,-1,N/A,0,10947012,,1557774,1557774.052,,0
H3,2010,2010,2010,6,1,0,M,768,Togo,TGO,0,World,W00,710,South Africa,ZAF,C00,All CPCs,0,All MOTs,220710,Undenatured ethyl alcohol; of an alcoholic strength by volume of 80% vol. or higher,7,l,6756,-1,N/A,0,33084,,5661,5661.992,,0
H3,2011,2011,2011,6,1,0,M,768,Togo,TGO,204,Benin,BEN,204,Benin,BEN,C01,Clearance for home use,0,All MOTs,220710,Undenatured ethyl alcohol; of an alcoholic strength by volume of 80% vol. or higher,7,l,1779,-1,N/A,0,14000,,1710,1710.408,,0
H3,2011,2011,2011,6,1,0,M,768,Togo,TGO,204,Benin,BEN,566,Nigeria,NGA,C01,Clearance for home use,0,All MOTs,220710,Undenatured ethyl alcohol; of an alcoholic strength by volume of 80% vol. or higher,7,l,861,-1,N/A,0,6000,,828,828.497,,0
H3,2011,2011,2011,6,1,0,M,768,Togo,TGO,288,Ghana,GHA,288,Ghana,GHA,C01,Clearance for home use,0,All MOTs,220710,Undenatured ethyl alcohol; of an alcoholic strength by volume of 80% vol. or higher,7,l,1665785,-1,N/A,0,11940780,,1601420,1601420.004,,0
H3,2011,2011,2011,6,1,0,M,768,Togo,TGO,204,Benin,BEN,204,Benin,BEN,C00,All CPCs,0,All MOTs,220710,Undenatured ethyl alcohol; of an alcoholic strength by volume of 80% vol. or higher,7,l,1779,-1,N/A,0,14000,,1710,1710.408,,0
H3,2011,2011,2011,6,1,0,M,768,Togo,TGO,204,Benin,BEN,566,Nigeria,NGA,C00,All CPCs,0,All MOTs,220710,Undenatured ethyl alcohol; of an alcoholic strength by volume of 80% vol. or higher,7,l,861,-1,N/A,0,6000,,828,828.497,,0
H3,2011,2011,2011,6,1,0,M,768,Togo,TGO,288,Ghana,GHA,288,Ghana,GHA,C00,All CPCs,0,All MOTs,220710,Undenatured ethyl alcohol; of an alcoholic strength by volume of 80% vol. or higher,7,l,1665785,-1,N/A,0,11940780,,1601420,1601420.004,,0
H3,2011,2011,2011,6,1,0,M,768,Togo,TGO,251,France,FRA,251,France,FRA,C00,All CPCs,0,All MOTs,220710,Undenatured ethyl alcohol; of an alcoholic strength by volume of 80% vol. or higher,7,l,61256,-1,N/A,0,30609,,58889,58889.839,,0
H3,2011,2011,2011,6,1,0,M,768,Togo,TGO,251,France,FRA,251,France,FRA,C01,Clearance for home use,0,All MOTs,220710,Undenatured ethyl alcohol; of an alcoholic strength by volume of 80% vol. or higher,7,l,10007,-1,N/A,0,4247,,9621,9621.026,,0
H3,2011,2011,2011,6,1,0,M,768,Togo,TGO,251,France,FRA,251,France,FRA,C05,Free zone,0,All MOTs,220710,Undenatured ethyl alcohol; of an alcoholic strength by volume of 80% vol. or higher,7,l,51249,-1,N/A,0,26362,,49268,49268.813,,0
H3,2011,2011,2011,6,1,0,M,768,Togo,TGO,251,France,FRA,0,World,W00,C05,Free zone,0,All MOTs,220710,Undenatured ethyl alcohol; of an alcoholic strength by volume of 80% vol. or higher,7,l,51249,-1,N/A,0,26362,,49268,49268.813,,0
H3,2011,2011,2011,6,1,0,M,768,Togo,TGO,204,Benin,BEN,0,World,W00,C01,Clearance for home use,0,All MOTs,220710,Undenatured ethyl alcohol; of an alcoholic strength by volume of 80% vol. or higher,7,l,2640,-1,N/A,0,20000,,2538,2538.904,,0
H3,2011,2011,2011,6,1,0,M,768,Togo,TGO,251,France,FRA,0,World,W00,C01,Clearance for home use,0,All MOTs,220710,Undenatured ethyl alcohol; of an alcoholic strength by volume of 80% vol. or higher,7,l,10007,-1,N/A,0,4247,,9621,9621.026,,0
H3,2011,2011,2011,6,1,0,M,768,Togo,TGO,288,Ghana,GHA,0,World,W00,C01,Clearance for home use,0,All MOTs,220710,Undenatured ethyl alcohol; of an alcoholic strength by volume of 80% vol. or higher,7,l,1665785,-1,N/A,0,11940780,,1601420,1601420.004,,0
H3,2011,2011,2011,6,1,0,M,768,Togo,TGO,204,Benin,BEN,0,World,W00,C00,All CPCs,0,All MOTs,220710,Undenatured ethyl alcohol; of an alcoholic strength by volume of 80% vol. or higher,7,l,2640,-1,N/A,0,20000,,2538,2538.904,,0
H3,2011,2011,2011,6,1,0,M,768,Togo,TGO,251,France,FRA,0,World,W00,C00,All CPCs,0,All MOTs,220710,Undenatured ethyl alcohol; of an alcoholic strength by volume of 80% vol. or higher,7,l,61256,-1,N/A,0,30609,,58889,58889.839,,0
H3,2011,2011,2011,6,1,0,M,768,Togo,TGO,288,Ghana,GHA,0,World,W00,C00,All CPCs,0,All MOTs,220710,Undenatured ethyl alcohol; of an alcoholic strength by volume of 80% vol. or higher,7,l,1665785,-1,N/A,0,11940780,,1601420,1601420.004,,0
H3,2011,2011,2011,6,1,0,M,768,Togo,TGO,0,World,W00,0,World,W00,C05,Free zone,0,All MOTs,220710,Undenatured ethyl alcohol; of an alcoholic strength by volume of 80% vol. or higher,7,l,51249,-1,N/A,0,26362,,49268,49268.813,,0
H3,2011,2011,2011,6,1,0,M,768,Togo,TGO,0,World,W00,251,France,FRA,C05,Free zone,0,All MOTs,220710,Undenatured ethyl alcohol; of an alcoholic strength by volume of 80% vol. or higher,7,l,51249,-1,N/A,0,26362,,49268,49268.813,,0
