Classification,Year,Period,Period Desc.,Aggregate Level,Is Leaf Code,Trade Flow Code,Trade Flow,Reporter Code,Reporter,Reporter ISO,Partner Code,Partner,Partner ISO,2nd Partner Code,2nd Partner,2nd Partner ISO,Customs Proc. Code,Customs,Mode of Transport Code,Mode of Transport,Commodity Code,Commodity,Qty Unit Code,Qty Unit,Qty,Alt Qty Unit Code,Alt Qty Unit,Alt Qty,Netweight (kg),Gross weight (kg),Trade Value (US$),CIF Trade Value (US$),FOB Trade Value (US$),Flag
H0,1995,1995,1995,6,1,0,M,591,Panama,PAN,0,World,W00,0,World,W00,C00,All CPCs,0,All MOTs,220710,Undenatured ethyl alcohol; of an alcoholic strength by volume of 80% vol. or higher,8,kg,671,-1,N/A,,671,,3520,3520,,0
H2,2005,2005,2005,6,1,0,X,591,Panama,PAN,724,Spain,ESP,0,World,W00,C00,All CPCs,0,All MOTs,220710,Undenatured ethyl alcohol; of an alcoholic strength by volume of 80% vol. or higher,7,l,1701033,-1,N/A,,1369609,,879840,,879840,2
H2,2005,2005,2005,6,1,0,X,591,Panama,PAN,558,Nicaragua,NIC,0,World,W00,C00,All CPCs,0,All MOTs,220710,Undenatured ethyl alcohol; of an alcoholic strength by volume of 80% vol. or higher,7,l,499814,-1,N/A,,306516,,258523,,258523,2
H2,2006,2006,2006,6,1,0,RX,591,Panama,PAN,0,World,W00,0,World,W00,C00,All CPCs,0,All MOTs,220710,Undenatured ethyl alcohol; of an alcoholic strength by volume of 80% vol. or higher,7,l,2370,-1,N/A,,21,,1226,,,2
H2,2006,2006,2006,6,1,0,RX,591,Panama,PAN,152,Chile,CHL,0,World,W00,C00,All CPCs,0,All MOTs,220710,Undenatured ethyl alcohol; of an alcoholic strength by volume of 80% vol. or higher,7,l,379,-1,N/A,,6,,196,,,2
H2,2006,2006,2006,6,1,0,RX,591,Panama,PAN,332,Haiti,HTI,0,World,W00,C00,All CPCs,0,All MOTs,220710,Undenatured ethyl alcohol; of an alcoholic strength by volume of 80% vol. or higher,7,l,1991,-1,N/A,,15,,1030,,,2
H2,2006,2006,2006,6,1,0,X,591,Panama,PAN,0,World,W00,0,World,W00,C00,All CPCs,0,All MOTs,220710,Undenatured ethyl alcohol; of an alcoholic strength by volume of 80% vol. or higher,7,l,3273600,-1,N/A,,2469137,,1693233,,1693233,2
H2,2006,2006,2006,6,1,0,X,591,Panama,PAN,152,Chile,CHL,0,World,W00,C00,All CPCs,0,All MOTs,220710,Undenatured ethyl alcohol; of an alcoholic strength by volume of 80% vol. or higher,7,l,136795,-1,N/A,,73016,,70756,,70756,2
H2,2006,2006,2006,6,1,0,X,591,Panama,PAN,214,Dominican Rep.,DOM,0,World,W00,C00,All CPCs,0,All MOTs,220710,Undenatured ethyl alcohol; of an alcoholic strength by volume of 80% vol. or higher,7,l,1500085,-1,N/A,,1100284,,775902,,775902,2
H2,2006,2006,2006,6,1,0,X,591,Panama,PAN,222,El Salvador,SLV,0,World,W00,C00,All CPCs,0,All MOTs,220710,Undenatured ethyl alcohol; of an alcoholic strength by volume of 80% vol. or higher,7,l,190086,-1,N/A,,234621,,98320,,98320,2
H2,2006,2006,2006,6,1,0,X,591,Panama,PAN,332,Haiti,HTI,0,World,W00,C00,All CPCs,0,All MOTs,220710,Undenatured ethyl alcohol; of an alcoholic strength by volume of 80% vol. or higher,7,l,1991,-1,N/A,,15,,1030,,1030,2
H2,2006,2006,2006,6,1,0,X,591,Panama,PAN,340,Honduras,HND,0,World,W00,C00,All CPCs,0,All MOTs,220710,Undenatured ethyl alcohol; of an alcoholic strength by volume of 80% vol. or higher,7,l,40020,-1,N/A,,60682,,20700,,20700,2
H2,2006,2006,2006,6,1,0,X,591,Panama,PAN,558,Nicaragua,NIC,0,World,W00,C00,All CPCs,0,All MOTs,220710,Undenatured ethyl alcohol; of an alcoholic strength by volume of 80% vol. or higher,7,l,888129,-1,N/A,,563706,,459375,,459375,2
H2,2006,2006,2006,6,1,0,X,591,Panama,PAN,724,Spain,ESP,0,World,W00,C00,All CPCs,0,All MOTs,220710,Undenatured ethyl alcohol; of an alcoholic strength by volume of 80% vol. or higher,7,l,199521,-1,N/A,,187194,,103200,,103200,2
H2,2006,2006,2006,6,1,0,X,591,Panama,PAN,842,USA,USA,0,World,W00,C00,All CPCs,0,All MOTs,220710,Undenatured ethyl alcohol; of an alcoholic strength by volume of 80% vol. or higher,7,l,316972,-1,N/A,,249619,,163950,,163950,2
H2,2006,2006,2006,6,1,0,M,591,Panama,PAN,0,World,W00,0,World,W00,C00,All CPCs,0,All MOTs,220710,Undenatured ethyl alcohol; of an alcoholic strength by volume of 80% vol. or higher,7,l,1441435,-1,N/A,,2188942,,827783,827783,,2
H2,2006,2006,2006,6,1,0,M,591,Panama,PAN,76,Brazil,BRA,0,World,W00,C00,All CPCs,0,All MOTs,220710,Undenatured ethyl alcohol; of an alcoholic strength by volume of 80% vol. or higher,7,l,1438948,-1,N/A,,2188708,,826355,826355,,2
H2,2006,2006,2006,6,1,0,M,591,Panama,PAN,320,Guatemala,GTM,0,World,W00,C00,All CPCs,0,All MOTs,220710,Undenatured ethyl alcohol; of an alcoholic strength by volume of 80% vol. or higher,7,l,2487,-1,N/A,,234,,1428,1428,,2
H2,2007,2007,2007,6,1,0,X,591,Panama,PAN,0,World,W00,0,World,W00,C00,All CPCs,0,All MOTs,220710,Undenatured ethyl alcohol; of an alcoholic strength by volume of 80% vol. or higher,7,l,10544880,-1,N/A,,7284068,,5377127,,5377127,2
H2,2007,2007,2007,6,1,0,X,591,Panama,PAN,152,Chile,CHL,0,World,W00,C00,All CPCs,0,All MOTs,220710,Undenatured ethyl alcohol; of an alcoholic strength by volume of 80% vol. or higher,7,l,92248,-1,N/A,,48000,,47040,,47040,2
H2,2007,2007,2007,6,1,0,X,591,Panama,PAN,214,Dominican Rep.,DOM,0,World,W00,C00,All CPCs,0,All MOTs,220710,Undenatured ethyl alcohol; of an alcoholic strength by volume of 80% vol. or higher,7,l,7249835,-1,N/A,,4525145,,3696892,,3696892,2
H2,2007,2007,2007,6,1,0,X,591,Panama,PAN,222,El Salvador,SLV,0,World,W00,C00,All CPCs,0,All MOTs,220710,Undenatured ethyl alcohol; of an alcoholic strength by volume of 80% vol. or higher,7,l,801839,-1,N/A,,1103825,,408880,,408880,2
H2,2007,2007,2007,6,1,0,X,591,Panama,PAN,558,Nicaragua,NIC,0,World,W00,C00,All CPCs,0,All MOTs,220710,Undenatured ethyl alcohol; of an alcoholic strength by volume of 80% vol. or higher,7,l,1888926,-1,N/A,,1208025,,963216,,963216,2
H2,2007,2007,2007,6,1,0,X,591,Panama,PAN,724,Spain,ESP,0,World,W00,C00,All CPCs,0,All MOTs,220710,Undenatured ethyl alcohol; of an alcoholic strength by volume of 80% vol. or higher,7,l,133195,-1,N/A,,115151,,67920,,67920,2
H2,2007,2007,2007,6,1,0,X,591,Panama,PAN,842,USA,USA,0,World,W00,C00,All CPCs,0,All MOTs,220710,Undenatured ethyl alcohol; of an alcoholic strength by volume of 80% vol. or higher,7,l,378444,-1,N/A,,283868,,192979,,192979,2
H2,2007,2007,2007,6,1,0,X,591,Panama,PAN,899,"Areas, nes",_X ,0,World,W00,C00,All CPCs,0,All MOTs,220710,Undenatured ethyl alcohol; of an alcoholic strength by volume of 80% vol. or higher,7,l,392,-1,N/A,,54,,200,,200,2
H2,2007,2007,2007,6,1,0,RX,591,Panama,PAN,0,World,W00,0,World,W00,C00,All CPCs,0,All MOTs,220710,Undenatured ethyl alcohol; of an alcoholic strength by volume of 80% vol. or higher,7,l,392,-1,N/A,,54,,200,,,2
H2,2007,2007,2007,6,1,0,RX,591,Panama,PAN,899,"Areas, nes",_X ,0,World,W00,C00,All CPCs,0,All MOTs,220710,Undenatured ethyl alcohol; of an alcoholic strength by volume of 80% vol. or higher,7,l,392,-1,N/A,,54,,200,,,2
H2,2007,2007,2007,6,1,0,M,591,Panama,PAN,0,World,W00,0,World,W00,C00,All CPCs,0,All MOTs,220710,Undenatured ethyl alcohol; of an alcoholic strength by volume of 80% vol. or higher,7,l,7647,-1,N/A,,1658,,5479,5479,,2
H2,2007,2007,2007,6,1,0,M,591,Panama,PAN,320,Guatemala,GTM,0,World,W00,C00,All CPCs,0,All MOTs,220710,Undenatured ethyl alcohol; of an alcoholic strength by volume of 80% vol. or higher,7,l,3651,-1,N/A,,568,,2616,2616,,2
H2,2007,2007,2007,6,1,0,M,591,Panama,PAN,484,Mexico,MEX,0,World,W00,C00,All CPCs,0,All MOTs,220710,Undenatured ethyl alcohol; of an alcoholic strength by volume of 80% vol. or higher,7,l,2645,-1,N/A,,429,,1895,1895,,2
H2,2007,2007,2007,6,1,0,M,591,Panama,PAN,842,USA,USA,0,World,W00,C00,All CPCs,0,All MOTs,220710,Undenatured ethyl alcohol; of an alcoholic strength by volume of 80% vol. or higher,7,l,1351,-1,N/A,,661,,968,968,,2
H3,2008,2008,2008,6,1,0,X,591,Panama,PAN,0,World,W00,0,World,W00,C00,All CPCs,0,All MOTs,220710,Undenatured ethyl alcohol; of an alcoholic strength by volume of 80% vol. or higher,7,l,3580437,-1,N/A,,2839012,,2254214,,2254214,2
H3,2008,2008,2008,6,1,0,X,591,Panama,PAN,170,Colombia,COL,0,World,W00,C00,All CPCs,0,All MOTs,220710,Undenatured ethyl alcohol; of an alcoholic strength by volume of 80% vol. or higher,7,l,99309,-1,N/A,,98453,,62524,,62524,2
H3,2008,2008,2008,6,1,0,X,591,Panama,PAN,214,Dominican Rep.,DOM,0,World,W00,C00,All CPCs,0,All MOTs,220710,Undenatured ethyl alcohol; of an alcoholic strength by volume of 80% vol. or higher,7,l,697204,-1,N/A,,586785,,438954,,438954,2
H3,2008,2008,2008,6,1,0,X,591,Panama,PAN,222,El Salvador,SLV,0,World,W00,C00,All CPCs,0,All MOTs,220710,Undenatured ethyl alcohol; of an alcoholic strength by volume of 80% vol. or higher,7,l,303752,-1,N/A,,328935,,191240,,191240,2
H3,2008,2008,2008,6,1,0,X,591,Panama,PAN,558,Nicaragua,NIC,0,World,W00,C00,All CPCs,0,All MOTs,220710,Undenatured ethyl alcohol; of an alcoholic strength by volume of 80% vol. or higher,7,l,1695511,-1,N/A,,1254328,,1067480,,1067480,2
H3,2008,2008,2008,6,1,0,X,591,Panama,PAN,724,Spain,ESP,0,World,W00,C00,All CPCs,0,All MOTs,220710,Undenatured ethyl alcohol; of an alcoholic strength by volume of 80% vol. or higher,7,l,457368,-1,N/A,,306435,,287955,,287955,2
H3,2008,2008,2008,6,1,0,X,591,Panama,PAN,842,USA,USA,0,World,W00,C00,All CPCs,0,All MOTs,220710,Undenatured ethyl alcohol; of an alcoholic strength by volume of 80% vol. or higher,7,l,327293,-1,N/A,,264076,,206061,,206061,2
H3,2008,2008,2008,6,1,0,M,591,Panama,PAN,0,World,W00,0,World,W00,C00,All CPCs,0,All MOTs,220710,Undenatured ethyl alcohol; of an alcoholic strength by volume of 80% vol. or higher,7,l,108728,-1,N/A,,57929,,83840,83840,,2
H3,2008,2008,2008,6,1,0,M,591,Panama,PAN,320,Guatemala,GTM,0,World,W00,C00,All CPCs,0,All MOTs,220710,Undenatured ethyl alcohol; of an alcoholic strength by volume of 80% vol. or higher,7,l,4749,-1,N/A,,936,,3662,3662,,2
H3,2008,2008,2008,6,1,0,M,591,Panama,PAN,410,Rep. of Korea,KOR,0,World,W00,C00,All CPCs,0,All MOTs,220710,Undenatured ethyl alcohol; of an alcoholic strength by volume of 80% vol. or higher,7,l,12987,-1,N/A,,4658,,10014,10014,,2
H3,2008,2008,2008,6,1,0,M,591,Panama,PAN,558,Nicaragua,NIC,0,World,W00,C00,All CPCs,0,All MOTs,220710,Undenatured ethyl alcohol; of an alcoholic strength by volume of 80% vol. or higher,7,l,66487,-1,N/A,,27712,,51268,51268,,2
H3,2008,2008,2008,6,1,0,M,591,Panama,PAN,842,USA,USA,0,World,W00,C00,All CPCs,0,All MOTs,220710,Undenatured ethyl alcohol; of an alcoholic strength by volume of 80% vol. or higher,7,l,24505,-1,N/A,,24623,,18896,18896,,2
H3,2009,2009,2009,6,1,0,X,591,Panama,PAN,0,World,W00,0,World,W00,C00,All CPCs,0,All MOTs,220710,Undenatured ethyl alcohol; of an alcoholic strength by volume of 80% vol. or higher,7,l,1933262,-1,N/A,,1707901,,1599401,,1599401,2
H3,2009,2009,2009,6,1,0,X,591,Panama,PAN,152,Chile,CHL,0,World,W00,C00,All CPCs,0,All MOTs,220710,Undenatured ethyl alcohol; of an alcoholic strength by volume of 80% vol. or higher,7,l,56267,-1,N/A,,98000,,46550,,46550,2
H3,2009,2009,2009,6,1,0,X,591,Panama,PAN,214,Dominican Rep.,DOM,0,World,W00,C00,All CPCs,0,All MOTs,220710,Undenatured ethyl alcohol; of an alcoholic strength by volume of 80% vol. or higher,7,l,147644,-1,N/A,,151469,,122147,,122147,2
H3,2009,2009,2009,6,1,0,X,591,Panama,PAN,558,Nicaragua,NIC,0,World,W00,C00,All CPCs,0,All MOTs,220710,Undenatured ethyl alcohol; of an alcoholic strength by volume of 80% vol. or higher,7,l,1479568,-1,N/A,,1227319,,1224057,,1224057,2
H3,2009,2009,2009,6,1,0,X,591,Panama,PAN,724,Spain,ESP,0,World,W00,C00,All CPCs,0,All MOTs,220710,Undenatured ethyl alcohol; of an alcoholic strength by volume of 80% vol. or higher,7,l,59145,-1,N/A,,43913,,48931,,48931,2
H3,2009,2009,2009,6,1,0,X,591,Panama,PAN,842,USA,USA,0,World,W00,C00,All CPCs,0,All MOTs,220710,Undenatured ethyl alcohol; of an alcoholic strength by volume of 80% vol. or higher,7,l,190638,-1,N/A,,187200,,157716,,157716,2
H3,2009,2009,2009,6,1,0,M,591,Panama,PAN,0,World,W00,0,World,W00,C00,All CPCs,0,All MOTs,220710,Undenatured ethyl alcohol; of an alcoholic strength by volume of 80% vol. or higher,7,l,266420,-1,N/A,,78395,,228568,228568,,2
H3,2009,2009,2009,6,1,0,M,591,Panama,PAN,76,Brazil,BRA,0,World,W00,C00,All CPCs,0,All MOTs,220710,Undenatured ethyl alcohol; of an alcoholic strength by volume of 80% vol. or higher,7,l,112742,-1,N/A,,24687,,96724,96724,,2
H3,2009,2009,2009,6,1,0,M,591,Panama,PAN,188,Costa Rica,CRI,0,World,W00,C00,All CPCs,0,All MOTs,220710,Undenatured ethyl alcohol; of an alcoholic strength by volume of 80% vol. or higher,7,l,216,-1,N/A,,30,,185,185,,2
H3,2009,2009,2009,6,1,0,M,591,Panama,PAN,320,Guatemala,GTM,0,World,W00,C00,All CPCs,0,All MOTs,220710,Undenatured ethyl alcohol; of an alcoholic strength by volume of 80% vol. or higher,7,l,3469,-1,N/A,,579,,2976,2976,,2
H3,2009,2009,2009,6,1,0,M,591,Panama,PAN,484,Mexico,MEX,0,World,W00,C00,All CPCs,0,All MOTs,220710,Undenatured ethyl alcohol; of an alcoholic strength by volume of 80% vol. or higher,7,l,912,-1,N/A,,126,,782,782,,2
H3,2009,2009,2009,6,1,0,M,591,Panama,PAN,558,Nicaragua,NIC,0,World,W00,C00,All CPCs,0,All MOTs,220710,Undenatured ethyl alcohol; of an alcoholic strength by volume of 80% vol. or higher,7,l,146010,-1,N/A,,52413,,125265,125265,,2
H3,2009,2009,2009,6,1,0,M,591,Panama,PAN,842,USA,USA,0,World,W00,C00,All CPCs,0,All MOTs,220710,Undenatured ethyl alcohol; of an alcoholic strength by volume of 80% vol. or higher,7,l,3073,-1,N/A,,560,,2636,2636,,2
H3,2010,2010,2010,6,1,0,X,591,Panama,PAN,0,World,W00,0,World,W00,C00,All CPCs,0,All MOTs,220710,Undenatured ethyl alcohol; of an alcoholic strength by volume of 80% vol. or higher,7,l,6195505,-1,N/A,,4623414,,4422528,,4422528,2
H3,2010,2010,2010,6,1,0,X,591,Panama,PAN,152,Chile,CHL,0,World,W00,C00,All CPCs,0,All MOTs,220710,Undenatured ethyl alcohol; of an alcoholic strength by volume of 80% vol. or higher,7,l,710066,-1,N/A,,461159,,506865,,506865,2
H3,2010,2010,2010,6,1,0,X,591,Panama,PAN,170,Colombia,COL,0,World,W00,C00,All CPCs,0,All MOTs,220710,Undenatured ethyl alcohol; of an alcoholic strength by volume of 80% vol. or higher,7,l,316287,-1,N/A,,323208,,225775,,225775,2
H3,2010,2010,2010,6,1,0,X,591,Panama,PAN,214,Dominican Rep.,DOM,0,World,W00,C00,All CPCs,0,All MOTs,220710,Undenatured ethyl alcohol; of an alcoholic strength by volume of 80% vol. or higher,7,l,2048776,-1,N/A,,1769278,,1462475,,1462475,2
H3,2010,2010,2010,6,1,0,X,591,Panama,PAN,222,El Salvador,SLV,0,World,W00,C00,All CPCs,0,All MOTs,220710,Undenatured ethyl alcohol; of an alcoholic strength by volume of 80% vol. or higher,7,l,76254,-1,N/A,,48751,,54432,,54432,2
H3,2010,2010,2010,6,1,0,X,591,Panama,PAN,320,Guatemala,GTM,0,World,W00,C00,All CPCs,0,All MOTs,220710,Undenatured ethyl alcohol; of an alcoholic strength by volume of 80% vol. or higher,7,l,57435,-1,N/A,,5105,,40999,,40999,2
H3,2010,2010,2010,6,1,0,X,591,Panama,PAN,332,Haiti,HTI,0,World,W00,C00,All CPCs,0,All MOTs,220710,Undenatured ethyl alcohol; of an alcoholic strength by volume of 80% vol. or higher,7,l,90198,-1,N/A,,74340,,64386,,64386,2
H3,2010,2010,2010,6,1,0,X,591,Panama,PAN,558,Nicaragua,NIC,0,World,W00,C00,All CPCs,0,All MOTs,220710,Undenatured ethyl alcohol; of an alcoholic strength by volume of 80% vol. or higher,7,l,2294340,-1,N/A,,1495357,,1637765,,1637765,2
H3,2010,2010,2010,6,1,0,X,591,Panama,PAN,724,Spain,ESP,0,World,W00,C00,All CPCs,0,All MOTs,220710,Undenatured ethyl alcohol; of an alcoholic strength by volume of 80% vol. or higher,7,l,259534,-1,N/A,,182301,,185263,,185263,2
H3,2010,2010,2010,6,1,0,X,591,Panama,PAN,842,USA,USA,0,World,W00,C00,All CPCs,0,All MOTs,220710,Undenatured ethyl alcohol; of an alcoholic strength by volume of 80% vol. or higher,7,l,338497,-1,N/A,,263827,,241629,,241629,2
H3,2010,2010,2010,6,1,0,X,591,Panama,PAN,899,"Areas, nes",_X ,0,World,W00,C00,All CPCs,0,All MOTs,220710,Undenatured ethyl alcohol; of an alcoholic strength by volume of 80% vol. or higher,7,l,4117,-1,N/A,,88,,2939,,2939,2
H3,2010,2010,2010,6,1,0,RX,591,Panama,PAN,0,World,W00,0,World,W00,C00,All CPCs,0,All MOTs,220710,Undenatured ethyl alcohol; of an alcoholic strength by volume of 80% vol. or higher,7,l,61553,-1,N/A,,5193,,43938,,,2
H3,2010,2010,2010,6,1,0,RX,591,Panama,PAN,320,Guatemala,GTM,0,World,W00,C00,All CPCs,0,All MOTs,220710,Undenatured ethyl alcohol; of an alcoholic strength by volume of 80% vol. or higher,7,l,57435,-1,N/A,,5105,,40999,,,2
H3,2010,2010,2010,6,1,0,RX,591,Panama,PAN,899,"Areas, nes",_X ,0,World,W00,C00,All CPCs,0,All MOTs,220710,Undenatured ethyl alcohol; of an alcoholic strength by volume of 80% vol. or higher,7,l,4117,-1,N/A,,88,,2939,,,2
H3,2010,2010,2010,6,1,0,M,591,Panama,PAN,0,World,W00,0,World,W00,C00,All CPCs,0,All MOTs,220710,Undenatured ethyl alcohol; of an alcoholic strength by volume of 80% vol. or higher,7,l,349828,-1,N/A,,144992,,267043,267043,,2
H3,2010,2010,2010,6,1,0,M,591,Panama,PAN,76,Brazil,BRA,0,World,W00,C00,All CPCs,0,All MOTs,220710,Undenatured ethyl alcohol; of an alcoholic strength by volume of 80% vol. or higher,7,l,277568,-1,N/A,,114769,,211883,211883,,2
H3,2010,2010,2010,6,1,0,M,591,Panama,PAN,188,Costa Rica,CRI,0,World,W00,C00,All CPCs,0,All MOTs,220710,Undenatured ethyl alcohol; of an alcoholic strength by volume of 80% vol. or higher,7,l,2959,-1,N/A,,388,,2259,2259,,2
H3,2010,2010,2010,6,1,0,M,591,Panama,PAN,192,Cuba,CUB,0,World,W00,C00,All CPCs,0,All MOTs,220710,Undenatured ethyl alcohol; of an alcoholic strength by volume of 80% vol. or higher,7,l,14846,-1,N/A,,17380,,11333,11333,,2
H3,2010,2010,2010,6,1,0,M,591,Panama,PAN,320,Guatemala,GTM,0,World,W00,C00,All CPCs,0,All MOTs,220710,Undenatured ethyl alcohol; of an alcoholic strength by volume of 80% vol. or higher,7,l,2908,-1,N/A,,499,,2220,2220,,2
H3,2010,2010,2010,6,1,0,M,591,Panama,PAN,484,Mexico,MEX,0,World,W00,C00,All CPCs,0,All MOTs,220710,Undenatured ethyl alcohol; of an alcoholic strength by volume of 80% vol. or higher,7,l,296,-1,N/A,,32,,226,226,,2
H3,2010,2010,2010,6,1,0,M,591,Panama,PAN,724,Spain,ESP,0,World,W00,C00,All CPCs,0,All MOTs,220710,Undenatured ethyl alcohol; of an alcoholic strength by volume of 80% vol. or higher,7,l,2109,-1,N/A,,1060,,1610,1610,,2
H3,2010,2010,2010,6,1,0,M,591,Panama,PAN,826,United Kingdom,GBR,0,World,W00,C00,All CPCs,0,All MOTs,220710,Undenatured ethyl alcohol; of an alcoholic strength by volume of 80% vol. or higher,7,l,41468,-1,N/A,,9890,,31655,31655,,2
H3,2010,2010,2010,6,1,0,M,591,Panama,PAN,842,USA,USA,0,World,W00,C00,All CPCs,0,All MOTs,220710,Undenatured ethyl alcohol; of an alcoholic strength by volume of 80% vol. or higher,7,l,7673,-1,N/A,,974,,5857,5857,,2
H3,2011,2011,2011,6,1,0,X,591,Panama,PAN,0,World,W00,0,World,W00,C00,All CPCs,0,All MOTs,220710,Undenatured ethyl alcohol; of an alcoholic strength by volume of 80% vol. or higher,7,l,6554015,-1,N/A,,4400181,,5331432,,5331432,2
H3,2011,2011,2011,6,1,0,X,591,Panama,PAN,152,Chile,CHL,0,World,W00,C00,All CPCs,0,All MOTs,220710,Undenatured ethyl alcohol; of an alcoholic strength by volume of 80% vol. or higher,7,l,1935433,-1,N/A,,1190168,,1574398,,1574398,2
H3,2011,2011,2011,6,1,0,X,591,Panama,PAN,170,Colombia,COL,0,World,W00,C00,All CPCs,0,All MOTs,220710,Undenatured ethyl alcohol; of an alcoholic strength by volume of 80% vol. or higher,7,l,79930,-1,N/A,,61364,,65020,,65020,2
H3,2011,2011,2011,6,1,0,X,591,Panama,PAN,214,Dominican Rep.,DOM,0,World,W00,C00,All CPCs,0,All MOTs,220710,Undenatured ethyl alcohol; of an alcoholic strength by volume of 80% vol. or higher,7,l,2349417,-1,N/A,,1733005,,1911158,,1911158,2
H3,2011,2011,2011,6,1,0,X,591,Panama,PAN,531,Curaçao,CUW,0,World,W00,C00,All CPCs,0,All MOTs,220710,Undenatured ethyl alcohol; of an alcoholic strength by volume of 80% vol. or higher,7,l,86,-1,N/A,,10,,70,,70,2
H3,2011,2011,2011,6,1,0,X,591,Panama,PAN,558,Nicaragua,NIC,0,World,W00,C00,All CPCs,0,All MOTs,220710,Undenatured ethyl alcohol; of an alcoholic strength by volume of 80% vol. or higher,7,l,1062412,-1,N/A,,640598,,864230,,864230,2
H3,2011,2011,2011,6,1,0,X,591,Panama,PAN,724,Spain,ESP,0,World,W00,C00,All CPCs,0,All MOTs,220710,Undenatured ethyl alcohol; of an alcoholic strength by volume of 80% vol. or higher,7,l,743949,-1,N/A,,515497,,605173,,605173,2
H3,2011,2011,2011,6,1,0,X,591,Panama,PAN,842,USA,USA,0,World,W00,C00,All CPCs,0,All MOTs,220710,Undenatured ethyl alcohol; of an alcoholic strength by volume of 80% vol. or higher,7,l,372430,-1,N/A,,258345,,302957,,302957,2
H3,2011,2011,2011,6,1,0,X,591,Panama,PAN,899,"Areas, nes",_X ,0,World,W00,C00,All CPCs,0,All MOTs,220710,Undenatured ethyl alcohol; of an alcoholic strength by volume of 80% vol. or higher,7,l,10358,-1,N/A,,1194,,8426,,8426,2
H3,2011,2011,2011,6,1,0,M,591,Panama,PAN,0,World,W00,0,World,W00,C00,All CPCs,0,All MOTs,220710,Undenatured ethyl alcohol; of an alcoholic strength by volume of 80% vol. or higher,7,l,338455,-1,N/A,,200311,,273183,273183,,2
H3,2011,2011,2011,6,1,0,M,591,Panama,PAN,76,Brazil,BRA,0,World,W00,C00,All CPCs,0,All MOTs,220710,Undenatured ethyl alcohol; of an alcoholic strength by volume of 80% vol. or higher,7,l,226630,-1,N/A,,148040,,182924,182924,,2
H3,2011,2011,2011,6,1,0,M,591,Panama,PAN,156,China,CHN,0,World,W00,C00,All CPCs,0,All MOTs,220710,Undenatured ethyl alcohol; of an alcoholic strength by volume of 80% vol. or higher,7,l,22302,-1,N/A,,2018,,18001,18001,,2
H3,2011,2011,2011,6,1,0,M,591,Panama,PAN,276,Germany,DEU,0,World,W00,C00,All CPCs,0,All MOTs,220710,Undenatured ethyl alcohol; of an alcoholic strength by volume of 80% vol. or higher,7,l,515,-1,N/A,,104,,416,416,,2
H3,2011,2011,2011,6,1,0,M,591,Panama,PAN,320,Guatemala,GTM,0,World,W00,C00,All CPCs,0,All MOTs,220710,Undenatured ethyl alcohol; of an alcoholic strength by volume of 80% vol. or higher,7,l,7149,-1,N/A,,1265,,5770,5770,,2
H3,2011,2011,2011,6,1,0,M,591,Panama,PAN,484,Mexico,MEX,0,World,W00,C00,All CPCs,0,All MOTs,220710,Undenatured ethyl alcohol; of an alcoholic strength by volume of 80% vol. or higher,7,l,2894,-1,N/A,,609,,2336,2336,,2
H3,2011,2011,2011,6,1,0,M,591,Panama,PAN,528,Netherlands,NLD,0,World,W00,C00,All CPCs,0,All MOTs,220710,Undenatured ethyl alcohol; of an alcoholic strength by volume of 80% vol. or higher,7,l,4808,-1,N/A,,2104,,3881,3881,,2
H3,2011,2011,2011,6,1,0,M,591,Panama,PAN,842,USA,USA,0,World,W00,C00,All CPCs,0,All MOTs,220710,Undenatured ethyl alcohol; of an alcoholic strength by volume of 80% vol. or higher,7,l,74156,-1,N/A,,46171,,59855,59855,,2
H4,2012,2012,2012,6,1,0,X,591,Panama,PAN,0,World,W00,0,World,W00,C00,All CPCs,0,All MOTs,220710,Undenatured ethyl alcohol; of an alcoholic strength by volume of 80% vol. or higher,7,l,92888,-1,N/A,,17810,,84321,,84321,2
H4,2012,2012,2012,6,1,0,X,591,Panama,PAN,188,Costa Rica,CRI,0,World,W00,C00,All CPCs,0,All MOTs,220710,Undenatured ethyl alcohol; of an alcoholic strength by volume of 80% vol. or higher,7,l,3856,-1,N/A,,7056,,3500,,3500,2
H4,2012,2012,2012,6,1,0,X,591,Panama,PAN,192,Cuba,CUB,0,World,W00,C00,All CPCs,0,All MOTs,220710,Undenatured ethyl alcohol; of an alcoholic strength by volume of 80% vol. or higher,7,l,7601,-1,N/A,,1764,,6900,,6900,2
H4,2012,2012,2012,6,1,0,X,591,Panama,PAN,320,Guatemala,GTM,0,World,W00,C00,All CPCs,0,All MOTs,220710,Undenatured ethyl alcohol; of an alcoholic strength by volume of 80% vol. or higher,7,l,551,-1,N/A,,202,,500,,500,2
