Classification,Year,Period,Period Desc.,Aggregate Level,Is Leaf Code,Trade Flow Code,Trade Flow,Reporter Code,Reporter,Reporter ISO,Partner Code,Partner,Partner ISO,2nd Partner Code,2nd Partner,2nd Partner ISO,Customs Proc. Code,Customs,Mode of Transport Code,Mode of Transport,Commodity Code,Commodity,Qty Unit Code,Qty Unit,Qty,Alt Qty Unit Code,Alt Qty Unit,Alt Qty,Netweight (kg),Gross weight (kg),Trade Value (US$),CIF Trade Value (US$),FOB Trade Value (US$),Flag
H0,1994,1994,1994,6,1,0,M,862,Venezuela,VEN,0,World,W00,0,World,W00,C00,All CPCs,0,All MOTs,220710,Undenatured ethyl alcohol; of an alcoholic strength by volume of 80% vol. or higher,8,kg,178171,-1,N/A,,178171,,248105,248105,,0
H1,2005,2005,2005,6,1,0,M,862,Venezuela,VEN,0,World,W00,0,World,W00,C00,All CPCs,0,All MOTs,220710,Undenatured ethyl alcohol; of an alcoholic strength by volume of 80% vol. or higher,7,l,702016,-1,N/A,,426873,,403152,403152,,2
H1,2005,2005,2005,6,1,0,M,862,Venezuela,VEN,32,Argentina,ARG,0,World,W00,C00,All CPCs,0,All MOTs,220710,Undenatured ethyl alcohol; of an alcoholic strength by volume of 80% vol. or higher,7,l,36658,-1,N/A,,12720,,21052,21052,,2
H1,2005,2005,2005,6,1,0,M,862,Venezuela,VEN,76,Brazil,BRA,0,World,W00,C00,All CPCs,0,All MOTs,220710,Undenatured ethyl alcohol; of an alcoholic strength by volume of 80% vol. or higher,7,l,76884,-1,N/A,,40758,,44153,44153,,2
H1,2005,2005,2005,6,1,0,M,862,Venezuela,VEN,170,Colombia,COL,0,World,W00,C00,All CPCs,0,All MOTs,220710,Undenatured ethyl alcohol; of an alcoholic strength by volume of 80% vol. or higher,7,l,269044,-1,N/A,,186035,,154506,154506,,2
H1,2005,2005,2005,6,1,0,M,862,Venezuela,VEN,218,Ecuador,ECU,0,World,W00,C00,All CPCs,0,All MOTs,220710,Undenatured ethyl alcohol; of an alcoholic strength by volume of 80% vol. or higher,7,l,245914,-1,N/A,,176670,,141223,141223,,2
H1,2005,2005,2005,6,1,0,M,862,Venezuela,VEN,276,Germany,DEU,0,World,W00,C00,All CPCs,0,All MOTs,220710,Undenatured ethyl alcohol; of an alcoholic strength by volume of 80% vol. or higher,7,l,72380,-1,N/A,,10681,,41566,41566,,2
H1,2005,2005,2005,6,1,0,M,862,Venezuela,VEN,591,Panama,PAN,0,World,W00,C00,All CPCs,0,All MOTs,220710,Undenatured ethyl alcohol; of an alcoholic strength by volume of 80% vol. or higher,7,l,287,-1,N/A,,4,,165,165,,2
H1,2005,2005,2005,6,1,0,M,862,Venezuela,VEN,842,USA,USA,0,World,W00,C00,All CPCs,0,All MOTs,220710,Undenatured ethyl alcohol; of an alcoholic strength by volume of 80% vol. or higher,7,l,848,-1,N/A,,5,,487,487,,2
H2,2006,2006,2006,6,1,0,M,862,Venezuela,VEN,0,World,W00,0,World,W00,C00,All CPCs,0,All MOTs,220710,Undenatured ethyl alcohol; of an alcoholic strength by volume of 80% vol. or higher,7,l,404859,-1,N/A,,150825,,232501,232501,,2
H2,2006,2006,2006,6,1,0,M,862,Venezuela,VEN,32,Argentina,ARG,0,World,W00,C00,All CPCs,0,All MOTs,220710,Undenatured ethyl alcohol; of an alcoholic strength by volume of 80% vol. or higher,7,l,188719,-1,N/A,,62424,,108377,108377,,2
H2,2006,2006,2006,6,1,0,M,862,Venezuela,VEN,170,Colombia,COL,0,World,W00,C00,All CPCs,0,All MOTs,220710,Undenatured ethyl alcohol; of an alcoholic strength by volume of 80% vol. or higher,7,l,106323,-1,N/A,,61510,,61059,61059,,2
H2,2006,2006,2006,6,1,0,M,862,Venezuela,VEN,276,Germany,DEU,0,World,W00,C00,All CPCs,0,All MOTs,220710,Undenatured ethyl alcohol; of an alcoholic strength by volume of 80% vol. or higher,7,l,33292,-1,N/A,,4226,,19119,19119,,2
H2,2006,2006,2006,6,1,0,M,862,Venezuela,VEN,826,United Kingdom,GBR,0,World,W00,C00,All CPCs,0,All MOTs,220710,Undenatured ethyl alcohol; of an alcoholic strength by volume of 80% vol. or higher,7,l,76524,-1,N/A,,22665,,43946,43946,,2
H2,2007,2007,2007,6,1,0,M,862,Venezuela,VEN,0,World,W00,0,World,W00,C00,All CPCs,0,All MOTs,220710,Undenatured ethyl alcohol; of an alcoholic strength by volume of 80% vol. or higher,7,l,277395,-1,N/A,,59073,,198742,198742,,2
H2,2007,2007,2007,6,1,0,M,862,Venezuela,VEN,32,Argentina,ARG,0,World,W00,C00,All CPCs,0,All MOTs,220710,Undenatured ethyl alcohol; of an alcoholic strength by volume of 80% vol. or higher,7,l,221722,-1,N/A,,48760,,158855,158855,,2
H2,2007,2007,2007,6,1,0,M,862,Venezuela,VEN,276,Germany,DEU,0,World,W00,C00,All CPCs,0,All MOTs,220710,Undenatured ethyl alcohol; of an alcoholic strength by volume of 80% vol. or higher,7,l,53862,-1,N/A,,10145,,38590,38590,,2
H2,2007,2007,2007,6,1,0,M,862,Venezuela,VEN,842,USA,USA,0,World,W00,C00,All CPCs,0,All MOTs,220710,Undenatured ethyl alcohol; of an alcoholic strength by volume of 80% vol. or higher,7,l,1810,-1,N/A,,168,,1297,1297,,2
H2,2008,2008,2008,6,1,0,M,862,Venezuela,VEN,0,World,W00,0,World,W00,C00,All CPCs,0,All MOTs,220710,Undenatured ethyl alcohol; of an alcoholic strength by volume of 80% vol. or higher,7,l,315286,-1,N/A,,103537,,243116,243116,,2
H2,2008,2008,2008,6,1,0,M,862,Venezuela,VEN,32,Argentina,ARG,0,World,W00,C00,All CPCs,0,All MOTs,220710,Undenatured ethyl alcohol; of an alcoholic strength by volume of 80% vol. or higher,7,l,213457,-1,N/A,,88416,,164596,164596,,2
H2,2008,2008,2008,6,1,0,M,862,Venezuela,VEN,56,Belgium,BEL,0,World,W00,C00,All CPCs,0,All MOTs,220710,Undenatured ethyl alcohol; of an alcoholic strength by volume of 80% vol. or higher,7,l,333,-1,N/A,,6,,257,257,,2
H2,2008,2008,2008,6,1,0,M,862,Venezuela,VEN,76,Brazil,BRA,0,World,W00,C00,All CPCs,0,All MOTs,220710,Undenatured ethyl alcohol; of an alcoholic strength by volume of 80% vol. or higher,7,l,414,-1,N/A,,2,,319,319,,2
H2,2008,2008,2008,6,1,0,M,862,Venezuela,VEN,276,Germany,DEU,0,World,W00,C00,All CPCs,0,All MOTs,220710,Undenatured ethyl alcohol; of an alcoholic strength by volume of 80% vol. or higher,7,l,100907,-1,N/A,,15107,,77809,77809,,2
H2,2008,2008,2008,6,1,0,M,862,Venezuela,VEN,484,Mexico,MEX,0,World,W00,C00,All CPCs,0,All MOTs,220710,Undenatured ethyl alcohol; of an alcoholic strength by volume of 80% vol. or higher,7,l,175,-1,N/A,,6,,135,135,,2
H2,2008,2008,2008,6,1,0,X,862,Venezuela,VEN,0,World,W00,0,World,W00,C00,All CPCs,0,All MOTs,220710,Undenatured ethyl alcohol; of an alcoholic strength by volume of 80% vol. or higher,7,l,1427487,-1,N/A,,1323898,,898734,,898734,2
H2,2008,2008,2008,6,1,0,X,862,Venezuela,VEN,152,Chile,CHL,0,World,W00,C00,All CPCs,0,All MOTs,220710,Undenatured ethyl alcohol; of an alcoholic strength by volume of 80% vol. or higher,7,l,1126878,-1,N/A,,1009241,,709473,,709473,2
H2,2008,2008,2008,6,1,0,X,862,Venezuela,VEN,170,Colombia,COL,0,World,W00,C00,All CPCs,0,All MOTs,220710,Undenatured ethyl alcohol; of an alcoholic strength by volume of 80% vol. or higher,7,l,194828,-1,N/A,,214290,,122662,,122662,2
H2,2008,2008,2008,6,1,0,X,862,Venezuela,VEN,214,Dominican Rep.,DOM,0,World,W00,C00,All CPCs,0,All MOTs,220710,Undenatured ethyl alcohol; of an alcoholic strength by volume of 80% vol. or higher,7,l,105400,-1,N/A,,99967,,66359,,66359,2
H2,2008,2008,2008,6,1,0,X,862,Venezuela,VEN,530,Neth. Antilles,ANT,0,World,W00,C00,All CPCs,0,All MOTs,220710,Undenatured ethyl alcohol; of an alcoholic strength by volume of 80% vol. or higher,7,l,381,-1,N/A,,400,,240,,240,2
H2,2009,2009,2009,6,1,0,X,862,Venezuela,VEN,0,World,W00,0,World,W00,C00,All CPCs,0,All MOTs,220710,Undenatured ethyl alcohol; of an alcoholic strength by volume of 80% vol. or higher,7,l,556408,-1,N/A,,735224,,460320,,460320,2
H2,2009,2009,2009,6,1,0,X,862,Venezuela,VEN,152,Chile,CHL,0,World,W00,C00,All CPCs,0,All MOTs,220710,Undenatured ethyl alcohol; of an alcoholic strength by volume of 80% vol. or higher,7,l,408743,-1,N/A,,520254,,338156,,338156,2
H2,2009,2009,2009,6,1,0,X,862,Venezuela,VEN,170,Colombia,COL,0,World,W00,C00,All CPCs,0,All MOTs,220710,Undenatured ethyl alcohol; of an alcoholic strength by volume of 80% vol. or higher,7,l,147665,-1,N/A,,214970,,122164,,122164,2
H2,2009,2009,2009,6,1,0,M,862,Venezuela,VEN,0,World,W00,0,World,W00,C00,All CPCs,0,All MOTs,220710,Undenatured ethyl alcohol; of an alcoholic strength by volume of 80% vol. or higher,7,l,479465,-1,N/A,,237958,,411344,411344,,2
H2,2009,2009,2009,6,1,0,M,862,Venezuela,VEN,32,Argentina,ARG,0,World,W00,C00,All CPCs,0,All MOTs,220710,Undenatured ethyl alcohol; of an alcoholic strength by volume of 80% vol. or higher,7,l,298128,-1,N/A,,138330,,255771,255771,,2
H2,2009,2009,2009,6,1,0,M,862,Venezuela,VEN,52,Barbados,BRB,0,World,W00,C00,All CPCs,0,All MOTs,220710,Undenatured ethyl alcohol; of an alcoholic strength by volume of 80% vol. or higher,7,l,5,-1,N/A,,3,,4,4,,2
H2,2009,2009,2009,6,1,0,M,862,Venezuela,VEN,170,Colombia,COL,0,World,W00,C00,All CPCs,0,All MOTs,220710,Undenatured ethyl alcohol; of an alcoholic strength by volume of 80% vol. or higher,7,l,128725,-1,N/A,,89600,,110436,110436,,2
H2,2009,2009,2009,6,1,0,M,862,Venezuela,VEN,276,Germany,DEU,0,World,W00,C00,All CPCs,0,All MOTs,220710,Undenatured ethyl alcohol; of an alcoholic strength by volume of 80% vol. or higher,7,l,52607,-1,N/A,,10025,,45133,45133,,2
H2,2010,2010,2010,6,1,0,M,862,Venezuela,VEN,0,World,W00,0,World,W00,C00,All CPCs,0,All MOTs,220710,Undenatured ethyl alcohol; of an alcoholic strength by volume of 80% vol. or higher,7,l,1191446,-1,N/A,,1002885,,909498,909498,,2
H2,2010,2010,2010,6,1,0,M,862,Venezuela,VEN,32,Argentina,ARG,0,World,W00,C00,All CPCs,0,All MOTs,220710,Undenatured ethyl alcohol; of an alcoholic strength by volume of 80% vol. or higher,7,l,131948,-1,N/A,,53748,,100723,100723,,2
H2,2010,2010,2010,6,1,0,M,862,Venezuela,VEN,76,Brazil,BRA,0,World,W00,C00,All CPCs,0,All MOTs,220710,Undenatured ethyl alcohol; of an alcoholic strength by volume of 80% vol. or higher,7,l,737781,-1,N/A,,768381,,563190,563190,,2
H2,2010,2010,2010,6,1,0,M,862,Venezuela,VEN,170,Colombia,COL,0,World,W00,C00,All CPCs,0,All MOTs,220710,Undenatured ethyl alcohol; of an alcoholic strength by volume of 80% vol. or higher,7,l,289112,-1,N/A,,179240,,220695,220695,,2
H2,2010,2010,2010,6,1,0,M,862,Venezuela,VEN,276,Germany,DEU,0,World,W00,C00,All CPCs,0,All MOTs,220710,Undenatured ethyl alcohol; of an alcoholic strength by volume of 80% vol. or higher,7,l,32606,-1,N/A,,1516,,24890,24890,,2
H2,2010,2010,2010,6,1,0,X,862,Venezuela,VEN,0,World,W00,0,World,W00,C00,All CPCs,0,All MOTs,220710,Undenatured ethyl alcohol; of an alcoholic strength by volume of 80% vol. or higher,7,l,2357394,-1,N/A,,863801,,1682775,,1682775,2
H2,2010,2010,2010,6,1,0,X,862,Venezuela,VEN,152,Chile,CHL,0,World,W00,C00,All CPCs,0,All MOTs,220710,Undenatured ethyl alcohol; of an alcoholic strength by volume of 80% vol. or higher,7,l,1140473,-1,N/A,,480544,,814102,,814102,2
H2,2010,2010,2010,6,1,0,X,862,Venezuela,VEN,170,Colombia,COL,0,World,W00,C00,All CPCs,0,All MOTs,220710,Undenatured ethyl alcohol; of an alcoholic strength by volume of 80% vol. or higher,7,l,362072,-1,N/A,,150400,,258457,,258457,2
H2,2010,2010,2010,6,1,0,X,862,Venezuela,VEN,214,Dominican Rep.,DOM,0,World,W00,C00,All CPCs,0,All MOTs,220710,Undenatured ethyl alcohol; of an alcoholic strength by volume of 80% vol. or higher,7,l,854850,-1,N/A,,232857,,610216,,610216,2
H2,2011,2011,2011,6,1,0,M,862,Venezuela,VEN,0,World,W00,0,World,W00,C00,All CPCs,0,All MOTs,220710,Undenatured ethyl alcohol; of an alcoholic strength by volume of 80% vol. or higher,7,l,316058,-1,N/A,,61439,,255105,255105,,2
H2,2011,2011,2011,6,1,0,M,862,Venezuela,VEN,32,Argentina,ARG,0,World,W00,C00,All CPCs,0,All MOTs,220710,Undenatured ethyl alcohol; of an alcoholic strength by volume of 80% vol. or higher,7,l,69946,-1,N/A,,25440,,56457,56457,,2
H2,2011,2011,2011,6,1,0,M,862,Venezuela,VEN,276,Germany,DEU,0,World,W00,C00,All CPCs,0,All MOTs,220710,Undenatured ethyl alcohol; of an alcoholic strength by volume of 80% vol. or higher,7,l,167194,-1,N/A,,16150,,134950,134950,,2
H2,2011,2011,2011,6,1,0,M,862,Venezuela,VEN,484,Mexico,MEX,0,World,W00,C00,All CPCs,0,All MOTs,220710,Undenatured ethyl alcohol; of an alcoholic strength by volume of 80% vol. or higher,7,l,935,-1,N/A,,71,,755,755,,2
H2,2011,2011,2011,6,1,0,M,862,Venezuela,VEN,826,United Kingdom,GBR,0,World,W00,C00,All CPCs,0,All MOTs,220710,Undenatured ethyl alcohol; of an alcoholic strength by volume of 80% vol. or higher,7,l,77982,-1,N/A,,19778,,62943,62943,,2
H2,2011,2011,2011,6,1,0,X,862,Venezuela,VEN,0,World,W00,0,World,W00,C00,All CPCs,0,All MOTs,220710,Undenatured ethyl alcohol; of an alcoholic strength by volume of 80% vol. or higher,7,l,575340,-1,N/A,,713063,,468016,,468016,2
H2,2011,2011,2011,6,1,0,X,862,Venezuela,VEN,152,Chile,CHL,0,World,W00,C00,All CPCs,0,All MOTs,220710,Undenatured ethyl alcohol; of an alcoholic strength by volume of 80% vol. or higher,7,l,29427,-1,N/A,,40799,,23938,,23938,2
H2,2011,2011,2011,6,1,0,X,862,Venezuela,VEN,170,Colombia,COL,0,World,W00,C00,All CPCs,0,All MOTs,220710,Undenatured ethyl alcohol; of an alcoholic strength by volume of 80% vol. or higher,7,l,245891,-1,N/A,,319760,,200023,,200023,2
H2,2011,2011,2011,6,1,0,X,862,Venezuela,VEN,214,Dominican Rep.,DOM,0,World,W00,C00,All CPCs,0,All MOTs,220710,Undenatured ethyl alcohol; of an alcoholic strength by volume of 80% vol. or higher,7,l,300021,-1,N/A,,352504,,244055,,244055,2
H2,2012,2012,2012,6,1,0,M,862,Venezuela,VEN,0,World,W00,0,World,W00,C00,All CPCs,0,All MOTs,220710,Undenatured ethyl alcohol; of an alcoholic strength by volume of 80% vol. or higher,7,l,729268,-1,N/A,,806505,,694978,694978,,2
H2,2012,2012,2012,6,1,0,M,862,Venezuela,VEN,170,Colombia,COL,0,World,W00,C00,All CPCs,0,All MOTs,220710,Undenatured ethyl alcohol; of an alcoholic strength by volume of 80% vol. or higher,7,l,518043,-1,N/A,,772470,,493685,493685,,2
H2,2012,2012,2012,6,1,0,M,862,Venezuela,VEN,276,Germany,DEU,0,World,W00,C00,All CPCs,0,All MOTs,220710,Undenatured ethyl alcohol; of an alcoholic strength by volume of 80% vol. or higher,7,l,142097,-1,N/A,,14156,,135416,135416,,2
H2,2012,2012,2012,6,1,0,M,862,Venezuela,VEN,826,United Kingdom,GBR,0,World,W00,C00,All CPCs,0,All MOTs,220710,Undenatured ethyl alcohol; of an alcoholic strength by volume of 80% vol. or higher,7,l,69127,-1,N/A,,19879,,65877,65877,,2
H2,2013,2013,2013,6,1,0,M,862,Venezuela,VEN,0,World,W00,0,World,W00,C00,All CPCs,0,All MOTs,220710,Undenatured ethyl alcohol; of an alcoholic strength by volume of 80% vol. or higher,7,l,84249,-1,N/A,,6644,,82343,82343,,2
H2,2013,2013,2013,6,1,0,M,862,Venezuela,VEN,276,Germany,DEU,0,World,W00,C00,All CPCs,0,All MOTs,220710,Undenatured ethyl alcohol; of an alcoholic strength by volume of 80% vol. or higher,7,l,79461,-1,N/A,,6465,,77663,77663,,2
H2,2013,2013,2013,6,1,0,M,862,Venezuela,VEN,842,USA,USA,0,World,W00,C00,All CPCs,0,All MOTs,220710,Undenatured ethyl alcohol; of an alcoholic strength by volume of 80% vol. or higher,7,l,4788,-1,N/A,,179,,4680,4680,,2
H2,2013,2013,2013,6,1,0,X,862,Venezuela,VEN,0,World,W00,0,World,W00,C00,All CPCs,0,All MOTs,220710,Undenatured ethyl alcohol; of an alcoholic strength by volume of 80% vol. or higher,7,l,1038662,-1,N/A,,1474553,,942868,,942868,2
H2,2013,2013,2013,6,1,0,X,862,Venezuela,VEN,170,Colombia,COL,0,World,W00,C00,All CPCs,0,All MOTs,220710,Undenatured ethyl alcohol; of an alcoholic strength by volume of 80% vol. or higher,7,l,1036561,-1,N/A,,1472243,,940961,,940961,2
H2,2013,2013,2013,6,1,0,X,862,Venezuela,VEN,531,Curaçao,CUW,0,World,W00,C00,All CPCs,0,All MOTs,220710,Undenatured ethyl alcohol; of an alcoholic strength by volume of 80% vol. or higher,7,l,2101,-1,N/A,,2310,,1907,,1907,2
H0,1994,1994,1994,6,1,0,M,862,Venezuela,VEN,0,World,W00,0,World,W00,C00,All CPCs,0,All MOTs,220890,"Spirits, liqueurs and other spirituous beverages; n.e.s. in heading no. 2208",7,l,1097273,-1,N/A,,1015054,,2814969,2814969,,0
H0,1994,1994,1994,6,1,0,M,862,Venezuela,VEN,58,Belgium-Luxembourg,BEL,0,World,W00,C00,All CPCs,0,All MOTs,220890,"Spirits, liqueurs and other spirituous beverages; n.e.s. in heading no. 2208",7,l,2838,-1,N/A,,2625,,7201,7201,,0
H0,1994,1994,1994,6,1,0,M,862,Venezuela,VEN,152,Chile,CHL,0,World,W00,C00,All CPCs,0,All MOTs,220890,"Spirits, liqueurs and other spirituous beverages; n.e.s. in heading no. 2208",7,l,6621,-1,N/A,,6125,,14959,14959,,0
H0,1994,1994,1994,6,1,0,M,862,Venezuela,VEN,170,Colombia,COL,0,World,W00,C00,All CPCs,0,All MOTs,220890,"Spirits, liqueurs and other spirituous beverages; n.e.s. in heading no. 2208",7,l,106267,-1,N/A,,98304,,206169,206169,,0
H0,1994,1994,1994,6,1,0,M,862,Venezuela,VEN,208,Denmark,DNK,0,World,W00,C00,All CPCs,0,All MOTs,220890,"Spirits, liqueurs and other spirituous beverages; n.e.s. in heading no. 2208",7,l,12769,-1,N/A,,11812,,33203,33203,,0
H0,1994,1994,1994,6,1,0,M,862,Venezuela,VEN,246,Finland,FIN,0,World,W00,C00,All CPCs,0,All MOTs,220890,"Spirits, liqueurs and other spirituous beverages; n.e.s. in heading no. 2208",7,l,15336,-1,N/A,,14187,,26013,26013,,0
H0,1994,1994,1994,6,1,0,M,862,Venezuela,VEN,251,France,FRA,0,World,W00,C00,All CPCs,0,All MOTs,220890,"Spirits, liqueurs and other spirituous beverages; n.e.s. in heading no. 2208",7,l,18942,-1,N/A,,17523,,66557,66557,,0
H0,1994,1994,1994,6,1,0,M,862,Venezuela,VEN,276,Germany,DEU,0,World,W00,C00,All CPCs,0,All MOTs,220890,"Spirits, liqueurs and other spirituous beverages; n.e.s. in heading no. 2208",7,l,41568,-1,N/A,,38453,,73891,73891,,0
H0,1994,1994,1994,6,1,0,M,862,Venezuela,VEN,352,Iceland,ISL,0,World,W00,C00,All CPCs,0,All MOTs,220890,"Spirits, liqueurs and other spirituous beverages; n.e.s. in heading no. 2208",7,l,4121,-1,N/A,,3812,,20440,20440,,0
H0,1994,1994,1994,6,1,0,M,862,Venezuela,VEN,380,Italy,ITA,0,World,W00,C00,All CPCs,0,All MOTs,220890,"Spirits, liqueurs and other spirituous beverages; n.e.s. in heading no. 2208",7,l,150262,-1,N/A,,139003,,302370,302370,,0
H0,1994,1994,1994,6,1,0,M,862,Venezuela,VEN,484,Mexico,MEX,0,World,W00,C00,All CPCs,0,All MOTs,220890,"Spirits, liqueurs and other spirituous beverages; n.e.s. in heading no. 2208",7,l,51343,-1,N/A,,47496,,135268,135268,,0
H0,1994,1994,1994,6,1,0,M,862,Venezuela,VEN,528,Netherlands,NLD,0,World,W00,C00,All CPCs,0,All MOTs,220890,"Spirits, liqueurs and other spirituous beverages; n.e.s. in heading no. 2208",7,l,1824,-1,N/A,,1687,,6056,6056,,0
H0,1994,1994,1994,6,1,0,M,862,Venezuela,VEN,591,Panama,PAN,0,World,W00,C00,All CPCs,0,All MOTs,220890,"Spirits, liqueurs and other spirituous beverages; n.e.s. in heading no. 2208",7,l,22079,-1,N/A,,20425,,98343,98343,,0
H0,1994,1994,1994,6,1,0,M,862,Venezuela,VEN,620,Portugal,PRT,0,World,W00,C00,All CPCs,0,All MOTs,220890,"Spirits, liqueurs and other spirituous beverages; n.e.s. in heading no. 2208",7,l,11012,-1,N/A,,10187,,30115,30115,,0
H0,1994,1994,1994,6,1,0,M,862,Venezuela,VEN,724,Spain,ESP,0,World,W00,C00,All CPCs,0,All MOTs,220890,"Spirits, liqueurs and other spirituous beverages; n.e.s. in heading no. 2208",7,l,155009,-1,N/A,,143394,,393357,393357,,0
H0,1994,1994,1994,6,1,0,M,862,Venezuela,VEN,752,Sweden,SWE,0,World,W00,C00,All CPCs,0,All MOTs,220890,"Spirits, liqueurs and other spirituous beverages; n.e.s. in heading no. 2208",7,l,86796,-1,N/A,,80292,,216858,216858,,0
H0,1994,1994,1994,6,1,0,M,862,Venezuela,VEN,826,United Kingdom,GBR,0,World,W00,C00,All CPCs,0,All MOTs,220890,"Spirits, liqueurs and other spirituous beverages; n.e.s. in heading no. 2208",7,l,114755,-1,N/A,,106156,,574426,574426,,0
H0,1994,1994,1994,6,1,0,M,862,Venezuela,VEN,842,USA,USA,0,World,W00,C00,All CPCs,0,All MOTs,220890,"Spirits, liqueurs and other spirituous beverages; n.e.s. in heading no. 2208",7,l,295585,-1,N/A,,273437,,609618,609618,,0
H0,1994,1994,1994,6,1,0,M,862,Venezuela,VEN,899,"Areas, nes",_X ,0,World,W00,C00,All CPCs,0,All MOTs,220890,"Spirits, liqueurs and other spirituous beverages; n.e.s. in heading no. 2208",7,l,147,-1,N/A,,136,,125,125,,0
H0,1994,1994,1994,6,1,0,X,862,Venezuela,VEN,0,World,W00,0,World,W00,C00,All CPCs,0,All MOTs,220890,"Spirits, liqueurs and other spirituous beverages; n.e.s. in heading no. 2208",7,l,505730,-1,N/A,,467835,,790317,,790317,0
H0,1994,1994,1994,6,1,0,X,862,Venezuela,VEN,32,Argentina,ARG,0,World,W00,C00,All CPCs,0,All MOTs,220890,"Spirits, liqueurs and other spirituous beverages; n.e.s. in heading no. 2208",7,l,171448,-1,N/A,,158601,,56029,,56029,0
H0,1994,1994,1994,6,1,0,X,862,Venezuela,VEN,76,Brazil,BRA,0,World,W00,C00,All CPCs,0,All MOTs,220890,"Spirits, liqueurs and other spirituous beverages; n.e.s. in heading no. 2208",7,l,7297,-1,N/A,,6750,,20250,,20250,0
H0,1994,1994,1994,6,1,0,X,862,Venezuela,VEN,170,Colombia,COL,0,World,W00,C00,All CPCs,0,All MOTs,220890,"Spirits, liqueurs and other spirituous beverages; n.e.s. in heading no. 2208",7,l,304504,-1,N/A,,281687,,685829,,685829,0
H0,1994,1994,1994,6,1,0,X,862,Venezuela,VEN,308,Grenada,GRD,0,World,W00,C00,All CPCs,0,All MOTs,220890,"Spirits, liqueurs and other spirituous beverages; n.e.s. in heading no. 2208",7,l,645,-1,N/A,,597,,1037,,1037,0
H0,1994,1994,1994,6,1,0,X,862,Venezuela,VEN,392,Japan,JPN,0,World,W00,C00,All CPCs,0,All MOTs,220890,"Spirits, liqueurs and other spirituous beverages; n.e.s. in heading no. 2208",7,l,1351,-1,N/A,,1250,,3327,,3327,0
H0,1994,1994,1994,6,1,0,X,862,Venezuela,VEN,660,Anguilla,AIA,0,World,W00,C00,All CPCs,0,All MOTs,220890,"Spirits, liqueurs and other spirituous beverages; n.e.s. in heading no. 2208",7,l,19069,-1,N/A,,17640,,22679,,22679,0
H0,1994,1994,1994,6,1,0,X,862,Venezuela,VEN,670,Saint Vincent and the Grenadines,VCT,0,World,W00,C00,All CPCs,0,All MOTs,220890,"Spirits, liqueurs and other spirituous beverages; n.e.s. in heading no. 2208",7,l,599,-1,N/A,,554,,771,,771,0
H0,1994,1994,1994,6,1,0,X,862,Venezuela,VEN,899,"Areas, nes",_X ,0,World,W00,C00,All CPCs,0,All MOTs,220890,"Spirits, liqueurs and other spirituous beverages; n.e.s. in heading no. 2208",7,l,817,-1,N/A,,756,,395,,395,0
H0,1995,1995,1995,6,1,0,M,862,Venezuela,VEN,0,World,W00,0,World,W00,C00,All CPCs,0,All MOTs,220890,"Spirits, liqueurs and other spirituous beverages; n.e.s. in heading no. 2208",7,l,932878,-1,N/A,,862977,,2422739,2422739,,0
H0,1995,1995,1995,6,1,0,M,862,Venezuela,VEN,58,Belgium-Luxembourg,BEL,0,World,W00,C00,All CPCs,0,All MOTs,220890,"Spirits, liqueurs and other spirituous beverages; n.e.s. in heading no. 2208",7,l,1824,-1,N/A,,1687,,10820,10820,,0
H0,1995,1995,1995,6,1,0,M,862,Venezuela,VEN,76,Brazil,BRA,0,World,W00,C00,All CPCs,0,All MOTs,220890,"Spirits, liqueurs and other spirituous beverages; n.e.s. in heading no. 2208",7,l,16687,-1,N/A,,15437,,34339,34339,,0
H0,1995,1995,1995,6,1,0,M,862,Venezuela,VEN,152,Chile,CHL,0,World,W00,C00,All CPCs,0,All MOTs,220890,"Spirits, liqueurs and other spirituous beverages; n.e.s. in heading no. 2208",7,l,17760,-1,N/A,,16429,,26748,26748,,0
H0,1995,1995,1995,6,1,0,M,862,Venezuela,VEN,170,Colombia,COL,0,World,W00,C00,All CPCs,0,All MOTs,220890,"Spirits, liqueurs and other spirituous beverages; n.e.s. in heading no. 2208",7,l,195779,-1,N/A,,181109,,292466,292466,,0
H0,1995,1995,1995,6,1,0,M,862,Venezuela,VEN,208,Denmark,DNK,0,World,W00,C00,All CPCs,0,All MOTs,220890,"Spirits, liqueurs and other spirituous beverages; n.e.s. in heading no. 2208",7,l,12634,-1,N/A,,11687,,48944,48944,,0
H0,1995,1995,1995,6,1,0,M,862,Venezuela,VEN,246,Finland,FIN,0,World,W00,C00,All CPCs,0,All MOTs,220890,"Spirits, liqueurs and other spirituous beverages; n.e.s. in heading no. 2208",7,l,78643,-1,N/A,,72750,,168746,168746,,0
