Classification,Year,Period,Period Desc.,Aggregate Level,Is Leaf Code,Trade Flow Code,Trade Flow,Reporter Code,Reporter,Reporter ISO,Partner Code,Partner,Partner ISO,2nd Partner Code,2nd Partner,2nd Partner ISO,Customs Proc. Code,Customs,Mode of Transport Code,Mode of Transport,Commodity Code,Commodity,Qty Unit Code,Qty Unit,Qty,Alt Qty Unit Code,Alt Qty Unit,Alt Qty,Netweight (kg),Gross weight (kg),Trade Value (US$),CIF Trade Value (US$),FOB Trade Value (US$),Flag
H0,1995,1995,1995,6,1,0,M,462,Maldives,MDV,0,World,W00,0,World,W00,C00,All CPCs,0,All MOTs,220710,Undenatured ethyl alcohol; of an alcoholic strength by volume of 80% vol. or higher,7,l,153,-1,N/A,,,,963,963,,0
H1,2000,2000,2000,6,1,0,M,462,Maldives,MDV,699,India,IND,0,World,W00,C00,All CPCs,0,All MOTs,220890,"Spirits, liqueurs and other spirituous beverages; n.e.s. in heading no. 2208",7,l,58,-1,N/A,,53,,232,232,,4
H1,2000,2000,2000,6,1,0,M,462,Maldives,MDV,702,Singapore,SGP,0,World,W00,C00,All CPCs,0,All MOTs,220890,"Spirits, liqueurs and other spirituous beverages; n.e.s. in heading no. 2208",7,l,41921,-1,N/A,,38777,,53631,53631,,4
H1,2000,2000,2000,6,1,0,M,462,Maldives,MDV,710,South Africa,ZAF,0,World,W00,C00,All CPCs,0,All MOTs,220890,"Spirits, liqueurs and other spirituous beverages; n.e.s. in heading no. 2208",7,l,77846,-1,N/A,,72008,,65309,65309,,4
H1,2000,2000,2000,6,1,0,M,462,Maldives,MDV,752,Sweden,SWE,0,World,W00,C00,All CPCs,0,All MOTs,220890,"Spirits, liqueurs and other spirituous beverages; n.e.s. in heading no. 2208",7,l,20,-1,N/A,,18,,29,29,,4
H1,2000,2000,2000,6,1,0,M,462,Maldives,MDV,784,United Arab Emirates,ARE,0,World,W00,C00,All CPCs,0,All MOTs,220890,"Spirits, liqueurs and other spirituous beverages; n.e.s. in heading no. 2208",7,l,908,-1,N/A,,840,,3378,3378,,4
H1,2000,2000,2000,6,1,0,M,462,Maldives,MDV,826,United Kingdom,GBR,0,World,W00,C00,All CPCs,0,All MOTs,220890,"Spirits, liqueurs and other spirituous beverages; n.e.s. in heading no. 2208",7,l,1067,-1,N/A,,987,,1421,1421,,4
H1,2001,2001,2001,6,1,0,M,462,Maldives,MDV,0,World,W00,0,World,W00,C00,All CPCs,0,All MOTs,220890,"Spirits, liqueurs and other spirituous beverages; n.e.s. in heading no. 2208",7,l,304560,-1,N/A,,281739,,324145,324145,,0
H1,2001,2001,2001,6,1,0,M,462,Maldives,MDV,36,Australia,AUS,0,World,W00,C00,All CPCs,0,All MOTs,220890,"Spirits, liqueurs and other spirituous beverages; n.e.s. in heading no. 2208",7,l,721,-1,N/A,,667,,3640,3640,,0
H1,2001,2001,2001,6,1,0,M,462,Maldives,MDV,40,Austria,AUT,0,World,W00,C00,All CPCs,0,All MOTs,220890,"Spirits, liqueurs and other spirituous beverages; n.e.s. in heading no. 2208",7,l,3040,-1,N/A,,2812,,1689,1689,,0
H1,2001,2001,2001,6,1,0,M,462,Maldives,MDV,144,Sri Lanka,LKA,0,World,W00,C00,All CPCs,0,All MOTs,220890,"Spirits, liqueurs and other spirituous beverages; n.e.s. in heading no. 2208",7,l,37138,-1,N/A,,34355,,34201,34201,,0
H1,2001,2001,2001,6,1,0,M,462,Maldives,MDV,276,Germany,DEU,0,World,W00,C00,All CPCs,0,All MOTs,220890,"Spirits, liqueurs and other spirituous beverages; n.e.s. in heading no. 2208",7,l,22206,-1,N/A,,20542,,18653,18653,,0
H1,2001,2001,2001,6,1,0,M,462,Maldives,MDV,380,Italy,ITA,0,World,W00,C00,All CPCs,0,All MOTs,220890,"Spirits, liqueurs and other spirituous beverages; n.e.s. in heading no. 2208",7,l,1000,-1,N/A,,925,,1449,1449,,0
H1,2001,2001,2001,6,1,0,M,462,Maldives,MDV,458,Malaysia,MYS,0,World,W00,C00,All CPCs,0,All MOTs,220890,"Spirits, liqueurs and other spirituous beverages; n.e.s. in heading no. 2208",7,l,126409,-1,N/A,,116937,,147629,147629,,0
H1,2001,2001,2001,6,1,0,M,462,Maldives,MDV,528,Netherlands,NLD,0,World,W00,C00,All CPCs,0,All MOTs,220890,"Spirits, liqueurs and other spirituous beverages; n.e.s. in heading no. 2208",7,l,3513,-1,N/A,,3250,,2034,2034,,0
H1,2001,2001,2001,6,1,0,M,462,Maldives,MDV,702,Singapore,SGP,0,World,W00,C00,All CPCs,0,All MOTs,220890,"Spirits, liqueurs and other spirituous beverages; n.e.s. in heading no. 2208",7,l,53737,-1,N/A,,49710,,69437,69437,,0
H1,2001,2001,2001,6,1,0,M,462,Maldives,MDV,710,South Africa,ZAF,0,World,W00,C00,All CPCs,0,All MOTs,220890,"Spirits, liqueurs and other spirituous beverages; n.e.s. in heading no. 2208",7,l,55579,-1,N/A,,51414,,41808,41808,,0
H1,2001,2001,2001,6,1,0,M,462,Maldives,MDV,784,United Arab Emirates,ARE,0,World,W00,C00,All CPCs,0,All MOTs,220890,"Spirits, liqueurs and other spirituous beverages; n.e.s. in heading no. 2208",7,l,984,-1,N/A,,910,,3368,3368,,0
H1,2001,2001,2001,6,1,0,M,462,Maldives,MDV,899,"Areas, nes",_X ,0,World,W00,C00,All CPCs,0,All MOTs,220890,"Spirits, liqueurs and other spirituous beverages; n.e.s. in heading no. 2208",7,l,235,-1,N/A,,217,,237,237,,0
H1,2002,2002,2002,6,1,0,M,462,Maldives,MDV,0,World,W00,0,World,W00,C00,All CPCs,0,All MOTs,220890,"Spirits, liqueurs and other spirituous beverages; n.e.s. in heading no. 2208",7,l,349461,-1,N/A,,323252,,392063,392063,,4
H1,2002,2002,2002,6,1,0,M,462,Maldives,MDV,36,Australia,AUS,0,World,W00,C00,All CPCs,0,All MOTs,220890,"Spirits, liqueurs and other spirituous beverages; n.e.s. in heading no. 2208",7,l,3686,-1,N/A,,3409,,14949,14949,,4
H1,2002,2002,2002,6,1,0,M,462,Maldives,MDV,40,Austria,AUT,0,World,W00,C00,All CPCs,0,All MOTs,220890,"Spirits, liqueurs and other spirituous beverages; n.e.s. in heading no. 2208",7,l,198,-1,N/A,,183,,105,105,,4
H1,2002,2002,2002,6,1,0,M,462,Maldives,MDV,144,Sri Lanka,LKA,0,World,W00,C00,All CPCs,0,All MOTs,220890,"Spirits, liqueurs and other spirituous beverages; n.e.s. in heading no. 2208",7,l,30068,-1,N/A,,27813,,22545,22545,,4
H1,2002,2002,2002,6,1,0,M,462,Maldives,MDV,251,France,FRA,0,World,W00,C00,All CPCs,0,All MOTs,220890,"Spirits, liqueurs and other spirituous beverages; n.e.s. in heading no. 2208",7,l,127,-1,N/A,,118,,218,218,,4
H1,2002,2002,2002,6,1,0,M,462,Maldives,MDV,276,Germany,DEU,0,World,W00,C00,All CPCs,0,All MOTs,220890,"Spirits, liqueurs and other spirituous beverages; n.e.s. in heading no. 2208",7,l,29535,-1,N/A,,27320,,21206,21206,,4
H1,2002,2002,2002,6,1,0,M,462,Maldives,MDV,380,Italy,ITA,0,World,W00,C00,All CPCs,0,All MOTs,220890,"Spirits, liqueurs and other spirituous beverages; n.e.s. in heading no. 2208",7,l,4978,-1,N/A,,4605,,6842,6842,,4
H1,2002,2002,2002,6,1,0,M,462,Maldives,MDV,458,Malaysia,MYS,0,World,W00,C00,All CPCs,0,All MOTs,220890,"Spirits, liqueurs and other spirituous beverages; n.e.s. in heading no. 2208",7,l,177976,-1,N/A,,164627,,203926,203926,,4
H1,2002,2002,2002,6,1,0,M,462,Maldives,MDV,470,Malta,MLT,0,World,W00,C00,All CPCs,0,All MOTs,220890,"Spirits, liqueurs and other spirituous beverages; n.e.s. in heading no. 2208",7,l,1517,-1,N/A,,1403,,1703,1703,,4
H1,2002,2002,2002,6,1,0,M,462,Maldives,MDV,528,Netherlands,NLD,0,World,W00,C00,All CPCs,0,All MOTs,220890,"Spirits, liqueurs and other spirituous beverages; n.e.s. in heading no. 2208",7,l,19831,-1,N/A,,18343,,10953,10953,,4
H1,2002,2002,2002,6,1,0,M,462,Maldives,MDV,699,India,IND,0,World,W00,C00,All CPCs,0,All MOTs,220890,"Spirits, liqueurs and other spirituous beverages; n.e.s. in heading no. 2208",7,l,117,-1,N/A,,108,,1085,1085,,4
H1,2002,2002,2002,6,1,0,M,462,Maldives,MDV,702,Singapore,SGP,0,World,W00,C00,All CPCs,0,All MOTs,220890,"Spirits, liqueurs and other spirituous beverages; n.e.s. in heading no. 2208",7,l,69214,-1,N/A,,64023,,95299,95299,,4
H1,2002,2002,2002,6,1,0,M,462,Maldives,MDV,703,Slovakia,SVK,0,World,W00,C00,All CPCs,0,All MOTs,220890,"Spirits, liqueurs and other spirituous beverages; n.e.s. in heading no. 2208",7,l,12,-1,N/A,,11,,67,67,,4
H1,2002,2002,2002,6,1,0,M,462,Maldives,MDV,710,South Africa,ZAF,0,World,W00,C00,All CPCs,0,All MOTs,220890,"Spirits, liqueurs and other spirituous beverages; n.e.s. in heading no. 2208",7,l,10936,-1,N/A,,10115,,6694,6694,,4
H1,2002,2002,2002,6,1,0,M,462,Maldives,MDV,784,United Arab Emirates,ARE,0,World,W00,C00,All CPCs,0,All MOTs,220890,"Spirits, liqueurs and other spirituous beverages; n.e.s. in heading no. 2208",7,l,796,-1,N/A,,736,,3127,3127,,4
H1,2002,2002,2002,6,1,0,M,462,Maldives,MDV,826,United Kingdom,GBR,0,World,W00,C00,All CPCs,0,All MOTs,220890,"Spirits, liqueurs and other spirituous beverages; n.e.s. in heading no. 2208",7,l,471,-1,N/A,,436,,3345,3345,,4
H2,2003,2003,2003,6,1,0,M,462,Maldives,MDV,0,World,W00,0,World,W00,C00,All CPCs,0,All MOTs,220890,"Spirits, liqueurs and other spirituous beverages; n.e.s. in heading no. 2208",7,l,315051,-1,N/A,,291422,,368794,368794,,4
H2,2003,2003,2003,6,1,0,M,462,Maldives,MDV,36,Australia,AUS,0,World,W00,C00,All CPCs,0,All MOTs,220890,"Spirits, liqueurs and other spirituous beverages; n.e.s. in heading no. 2208",7,l,1739,-1,N/A,,1608,,9659,9659,,4
H2,2003,2003,2003,6,1,0,M,462,Maldives,MDV,144,Sri Lanka,LKA,0,World,W00,C00,All CPCs,0,All MOTs,220890,"Spirits, liqueurs and other spirituous beverages; n.e.s. in heading no. 2208",7,l,11082,-1,N/A,,10251,,9423,9423,,4
H2,2003,2003,2003,6,1,0,M,462,Maldives,MDV,251,France,FRA,0,World,W00,C00,All CPCs,0,All MOTs,220890,"Spirits, liqueurs and other spirituous beverages; n.e.s. in heading no. 2208",7,l,57,-1,N/A,,53,,149,149,,4
H2,2003,2003,2003,6,1,0,M,462,Maldives,MDV,276,Germany,DEU,0,World,W00,C00,All CPCs,0,All MOTs,220890,"Spirits, liqueurs and other spirituous beverages; n.e.s. in heading no. 2208",7,l,74235,-1,N/A,,68668,,73885,73885,,4
H2,2003,2003,2003,6,1,0,M,462,Maldives,MDV,380,Italy,ITA,0,World,W00,C00,All CPCs,0,All MOTs,220890,"Spirits, liqueurs and other spirituous beverages; n.e.s. in heading no. 2208",7,l,1108,-1,N/A,,1025,,4062,4062,,4
H2,2003,2003,2003,6,1,0,M,462,Maldives,MDV,458,Malaysia,MYS,0,World,W00,C00,All CPCs,0,All MOTs,220890,"Spirits, liqueurs and other spirituous beverages; n.e.s. in heading no. 2208",7,l,91062,-1,N/A,,84232,,102608,102608,,4
H2,2003,2003,2003,6,1,0,M,462,Maldives,MDV,528,Netherlands,NLD,0,World,W00,C00,All CPCs,0,All MOTs,220890,"Spirits, liqueurs and other spirituous beverages; n.e.s. in heading no. 2208",7,l,11958,-1,N/A,,11062,,6351,6351,,4
H2,2003,2003,2003,6,1,0,M,462,Maldives,MDV,699,India,IND,0,World,W00,C00,All CPCs,0,All MOTs,220890,"Spirits, liqueurs and other spirituous beverages; n.e.s. in heading no. 2208",7,l,3,-1,N/A,,2,,4,4,,4
H2,2003,2003,2003,6,1,0,M,462,Maldives,MDV,702,Singapore,SGP,0,World,W00,C00,All CPCs,0,All MOTs,220890,"Spirits, liqueurs and other spirituous beverages; n.e.s. in heading no. 2208",7,l,110803,-1,N/A,,102493,,137342,137342,,4
H2,2003,2003,2003,6,1,0,M,462,Maldives,MDV,710,South Africa,ZAF,0,World,W00,C00,All CPCs,0,All MOTs,220890,"Spirits, liqueurs and other spirituous beverages; n.e.s. in heading no. 2208",7,l,10823,-1,N/A,,10011,,8601,8601,,4
H2,2003,2003,2003,6,1,0,M,462,Maldives,MDV,784,United Arab Emirates,ARE,0,World,W00,C00,All CPCs,0,All MOTs,220890,"Spirits, liqueurs and other spirituous beverages; n.e.s. in heading no. 2208",7,l,227,-1,N/A,,210,,707,707,,4
H2,2003,2003,2003,6,1,0,M,462,Maldives,MDV,826,United Kingdom,GBR,0,World,W00,C00,All CPCs,0,All MOTs,220890,"Spirits, liqueurs and other spirituous beverages; n.e.s. in heading no. 2208",7,l,1833,-1,N/A,,1695,,15807,15807,,4
H2,2003,2003,2003,6,1,0,M,462,Maldives,MDV,842,USA,USA,0,World,W00,C00,All CPCs,0,All MOTs,220890,"Spirits, liqueurs and other spirituous beverages; n.e.s. in heading no. 2208",7,l,120,-1,N/A,,111,,196,196,,4
H2,2004,2004,2004,6,1,0,M,462,Maldives,MDV,0,World,W00,0,World,W00,C00,All CPCs,0,All MOTs,220890,"Spirits, liqueurs and other spirituous beverages; n.e.s. in heading no. 2208",7,l,232607,-1,N/A,,215161,,320427,320427,,4
H2,2004,2004,2004,6,1,0,M,462,Maldives,MDV,36,Australia,AUS,0,World,W00,C00,All CPCs,0,All MOTs,220890,"Spirits, liqueurs and other spirituous beverages; n.e.s. in heading no. 2208",7,l,3098,-1,N/A,,2866,,42068,42068,,4
H2,2004,2004,2004,6,1,0,M,462,Maldives,MDV,144,Sri Lanka,LKA,0,World,W00,C00,All CPCs,0,All MOTs,220890,"Spirits, liqueurs and other spirituous beverages; n.e.s. in heading no. 2208",7,l,20579,-1,N/A,,19036,,15130,15130,,4
H2,2004,2004,2004,6,1,0,M,462,Maldives,MDV,251,France,FRA,0,World,W00,C00,All CPCs,0,All MOTs,220890,"Spirits, liqueurs and other spirituous beverages; n.e.s. in heading no. 2208",7,l,218,-1,N/A,,201,,113,113,,4
H2,2004,2004,2004,6,1,0,M,462,Maldives,MDV,276,Germany,DEU,0,World,W00,C00,All CPCs,0,All MOTs,220890,"Spirits, liqueurs and other spirituous beverages; n.e.s. in heading no. 2208",7,l,65154,-1,N/A,,60267,,73449,73449,,4
H2,2004,2004,2004,6,1,0,M,462,Maldives,MDV,360,Indonesia,IDN,0,World,W00,C00,All CPCs,0,All MOTs,220890,"Spirits, liqueurs and other spirituous beverages; n.e.s. in heading no. 2208",7,l,735,-1,N/A,,680,,602,602,,4
H2,2004,2004,2004,6,1,0,M,462,Maldives,MDV,348,Hungary,HUN,0,World,W00,C00,All CPCs,0,All MOTs,220890,"Spirits, liqueurs and other spirituous beverages; n.e.s. in heading no. 2208",7,l,1296,-1,N/A,,1199,,2207,2207,,4
H2,2004,2004,2004,6,1,0,M,462,Maldives,MDV,380,Italy,ITA,0,World,W00,C00,All CPCs,0,All MOTs,220890,"Spirits, liqueurs and other spirituous beverages; n.e.s. in heading no. 2208",7,l,36,-1,N/A,,33,,267,267,,4
H2,2004,2004,2004,6,1,0,M,462,Maldives,MDV,458,Malaysia,MYS,0,World,W00,C00,All CPCs,0,All MOTs,220890,"Spirits, liqueurs and other spirituous beverages; n.e.s. in heading no. 2208",7,l,900,-1,N/A,,833,,1060,1060,,4
H2,2004,2004,2004,6,1,0,M,462,Maldives,MDV,528,Netherlands,NLD,0,World,W00,C00,All CPCs,0,All MOTs,220890,"Spirits, liqueurs and other spirituous beverages; n.e.s. in heading no. 2208",7,l,6675,-1,N/A,,6175,,3845,3845,,4
H2,2004,2004,2004,6,1,0,M,462,Maldives,MDV,699,India,IND,0,World,W00,C00,All CPCs,0,All MOTs,220890,"Spirits, liqueurs and other spirituous beverages; n.e.s. in heading no. 2208",7,l,717,-1,N/A,,663,,523,523,,4
H2,2004,2004,2004,6,1,0,M,462,Maldives,MDV,702,Singapore,SGP,0,World,W00,C00,All CPCs,0,All MOTs,220890,"Spirits, liqueurs and other spirituous beverages; n.e.s. in heading no. 2208",7,l,127118,-1,N/A,,117584,,142445,142445,,4
H2,2004,2004,2004,6,1,0,M,462,Maldives,MDV,710,South Africa,ZAF,0,World,W00,C00,All CPCs,0,All MOTs,220890,"Spirits, liqueurs and other spirituous beverages; n.e.s. in heading no. 2208",7,l,870,-1,N/A,,805,,1738,1738,,4
H2,2004,2004,2004,6,1,0,M,462,Maldives,MDV,752,Sweden,SWE,0,World,W00,C00,All CPCs,0,All MOTs,220890,"Spirits, liqueurs and other spirituous beverages; n.e.s. in heading no. 2208",7,l,1,-1,N/A,,1,,2,2,,4
H2,2004,2004,2004,6,1,0,M,462,Maldives,MDV,784,United Arab Emirates,ARE,0,World,W00,C00,All CPCs,0,All MOTs,220890,"Spirits, liqueurs and other spirituous beverages; n.e.s. in heading no. 2208",7,l,2219,-1,N/A,,2052,,2450,2450,,4
H2,2004,2004,2004,6,1,0,M,462,Maldives,MDV,826,United Kingdom,GBR,0,World,W00,C00,All CPCs,0,All MOTs,220890,"Spirits, liqueurs and other spirituous beverages; n.e.s. in heading no. 2208",7,l,2983,-1,N/A,,2760,,34395,34395,,4
H2,2004,2004,2004,6,1,0,M,462,Maldives,MDV,842,USA,USA,0,World,W00,C00,All CPCs,0,All MOTs,220890,"Spirits, liqueurs and other spirituous beverages; n.e.s. in heading no. 2208",7,l,8,-1,N/A,,7,,134,134,,4
H2,2005,2005,2005,6,1,0,M,462,Maldives,MDV,0,World,W00,0,World,W00,C00,All CPCs,0,All MOTs,220890,"Spirits, liqueurs and other spirituous beverages; n.e.s. in heading no. 2208",7,l,95766,-1,N/A,,88583,,155401,155401,,4
H2,2005,2005,2005,6,1,0,M,462,Maldives,MDV,36,Australia,AUS,0,World,W00,C00,All CPCs,0,All MOTs,220890,"Spirits, liqueurs and other spirituous beverages; n.e.s. in heading no. 2208",7,l,2874,-1,N/A,,2658,,21606,21606,,4
H2,2005,2005,2005,6,1,0,M,462,Maldives,MDV,44,Bahamas,BHS,0,World,W00,C00,All CPCs,0,All MOTs,220890,"Spirits, liqueurs and other spirituous beverages; n.e.s. in heading no. 2208",7,l,1,-1,N/A,,1,,1,1,,4
H2,2005,2005,2005,6,1,0,M,462,Maldives,MDV,144,Sri Lanka,LKA,0,World,W00,C00,All CPCs,0,All MOTs,220890,"Spirits, liqueurs and other spirituous beverages; n.e.s. in heading no. 2208",7,l,14449,-1,N/A,,13366,,12220,12220,,4
H2,2005,2005,2005,6,1,0,M,462,Maldives,MDV,251,France,FRA,0,World,W00,C00,All CPCs,0,All MOTs,220890,"Spirits, liqueurs and other spirituous beverages; n.e.s. in heading no. 2208",7,l,939,-1,N/A,,869,,2012,2012,,4
H2,2005,2005,2005,6,1,0,M,462,Maldives,MDV,276,Germany,DEU,0,World,W00,C00,All CPCs,0,All MOTs,220890,"Spirits, liqueurs and other spirituous beverages; n.e.s. in heading no. 2208",7,l,21811,-1,N/A,,20175,,26030,26030,,4
H2,2005,2005,2005,6,1,0,M,462,Maldives,MDV,360,Indonesia,IDN,0,World,W00,C00,All CPCs,0,All MOTs,220890,"Spirits, liqueurs and other spirituous beverages; n.e.s. in heading no. 2208",7,l,198,-1,N/A,,183,,276,276,,4
H2,2005,2005,2005,6,1,0,M,462,Maldives,MDV,380,Italy,ITA,0,World,W00,C00,All CPCs,0,All MOTs,220890,"Spirits, liqueurs and other spirituous beverages; n.e.s. in heading no. 2208",7,l,845,-1,N/A,,782,,1789,1789,,4
H2,2005,2005,2005,6,1,0,M,462,Maldives,MDV,392,Japan,JPN,0,World,W00,C00,All CPCs,0,All MOTs,220890,"Spirits, liqueurs and other spirituous beverages; n.e.s. in heading no. 2208",7,l,69,-1,N/A,,64,,3403,3403,,4
H2,2005,2005,2005,6,1,0,M,462,Maldives,MDV,458,Malaysia,MYS,0,World,W00,C00,All CPCs,0,All MOTs,220890,"Spirits, liqueurs and other spirituous beverages; n.e.s. in heading no. 2208",7,l,24084,-1,N/A,,22278,,27949,27949,,4
H2,2005,2005,2005,6,1,0,M,462,Maldives,MDV,484,Mexico,MEX,0,World,W00,C00,All CPCs,0,All MOTs,220890,"Spirits, liqueurs and other spirituous beverages; n.e.s. in heading no. 2208",7,l,185,-1,N/A,,171,,189,189,,4
H2,2005,2005,2005,6,1,0,M,462,Maldives,MDV,528,Netherlands,NLD,0,World,W00,C00,All CPCs,0,All MOTs,220890,"Spirits, liqueurs and other spirituous beverages; n.e.s. in heading no. 2208",7,l,3307,-1,N/A,,3059,,2450,2450,,4
H2,2005,2005,2005,6,1,0,M,462,Maldives,MDV,608,Philippines,PHL,0,World,W00,C00,All CPCs,0,All MOTs,220890,"Spirits, liqueurs and other spirituous beverages; n.e.s. in heading no. 2208",7,l,180,-1,N/A,,167,,432,432,,4
H2,2005,2005,2005,6,1,0,M,462,Maldives,MDV,643,Russian Federation,RUS,0,World,W00,C00,All CPCs,0,All MOTs,220890,"Spirits, liqueurs and other spirituous beverages; n.e.s. in heading no. 2208",7,l,44,-1,N/A,,41,,33,33,,4
H2,2005,2005,2005,6,1,0,M,462,Maldives,MDV,699,India,IND,0,World,W00,C00,All CPCs,0,All MOTs,220890,"Spirits, liqueurs and other spirituous beverages; n.e.s. in heading no. 2208",7,l,15670,-1,N/A,,14494,,11918,11918,,4
H2,2005,2005,2005,6,1,0,M,462,Maldives,MDV,702,Singapore,SGP,0,World,W00,C00,All CPCs,0,All MOTs,220890,"Spirits, liqueurs and other spirituous beverages; n.e.s. in heading no. 2208",7,l,2977,-1,N/A,,2754,,5684,5684,,4
H2,2005,2005,2005,6,1,0,M,462,Maldives,MDV,710,South Africa,ZAF,0,World,W00,C00,All CPCs,0,All MOTs,220890,"Spirits, liqueurs and other spirituous beverages; n.e.s. in heading no. 2208",7,l,177,-1,N/A,,164,,535,535,,4
H2,2005,2005,2005,6,1,0,M,462,Maldives,MDV,784,United Arab Emirates,ARE,0,World,W00,C00,All CPCs,0,All MOTs,220890,"Spirits, liqueurs and other spirituous beverages; n.e.s. in heading no. 2208",7,l,4770,-1,N/A,,4412,,5019,5019,,4
H2,2005,2005,2005,6,1,0,M,462,Maldives,MDV,826,United Kingdom,GBR,0,World,W00,C00,All CPCs,0,All MOTs,220890,"Spirits, liqueurs and other spirituous beverages; n.e.s. in heading no. 2208",7,l,3180,-1,N/A,,2942,,33850,33850,,4
H2,2005,2005,2005,6,1,0,M,462,Maldives,MDV,842,USA,USA,0,World,W00,C00,All CPCs,0,All MOTs,220890,"Spirits, liqueurs and other spirituous beverages; n.e.s. in heading no. 2208",7,l,5,-1,N/A,,4,,4,4,,4
H2,2006,2006,2006,6,1,0,M,462,Maldives,MDV,0,World,W00,0,World,W00,C00,All CPCs,0,All MOTs,220890,"Spirits, liqueurs and other spirituous beverages; n.e.s. in heading no. 2208",7,l,55177,-1,N/A,,51039,,143509,143509,,4
H2,2006,2006,2006,6,1,0,M,462,Maldives,MDV,36,Australia,AUS,0,World,W00,C00,All CPCs,0,All MOTs,220890,"Spirits, liqueurs and other spirituous beverages; n.e.s. in heading no. 2208",7,l,1933,-1,N/A,,1788,,11881,11881,,4
H2,2006,2006,2006,6,1,0,M,462,Maldives,MDV,124,Canada,CAN,0,World,W00,C00,All CPCs,0,All MOTs,220890,"Spirits, liqueurs and other spirituous beverages; n.e.s. in heading no. 2208",7,l,8,-1,N/A,,8,,13,13,,4
H2,2006,2006,2006,6,1,0,M,462,Maldives,MDV,144,Sri Lanka,LKA,0,World,W00,C00,All CPCs,0,All MOTs,220890,"Spirits, liqueurs and other spirituous beverages; n.e.s. in heading no. 2208",7,l,11997,-1,N/A,,11098,,9946,9946,,4
H2,2006,2006,2006,6,1,0,M,462,Maldives,MDV,251,France,FRA,0,World,W00,C00,All CPCs,0,All MOTs,220890,"Spirits, liqueurs and other spirituous beverages; n.e.s. in heading no. 2208",7,l,732,-1,N/A,,677,,3073,3073,,4
H2,2006,2006,2006,6,1,0,M,462,Maldives,MDV,276,Germany,DEU,0,World,W00,C00,All CPCs,0,All MOTs,220890,"Spirits, liqueurs and other spirituous beverages; n.e.s. in heading no. 2208",7,l,25029,-1,N/A,,23152,,47289,47289,,4
H2,2006,2006,2006,6,1,0,M,462,Maldives,MDV,380,Italy,ITA,0,World,W00,C00,All CPCs,0,All MOTs,220890,"Spirits, liqueurs and other spirituous beverages; n.e.s. in heading no. 2208",7,l,400,-1,N/A,,370,,731,731,,4
H2,2006,2006,2006,6,1,0,M,462,Maldives,MDV,484,Mexico,MEX,0,World,W00,C00,All CPCs,0,All MOTs,220890,"Spirits, liqueurs and other spirituous beverages; n.e.s. in heading no. 2208",7,l,48,-1,N/A,,44,,71,71,,4
H2,2006,2006,2006,6,1,0,M,462,Maldives,MDV,528,Netherlands,NLD,0,World,W00,C00,All CPCs,0,All MOTs,220890,"Spirits, liqueurs and other spirituous beverages; n.e.s. in heading no. 2208",7,l,1101,-1,N/A,,1019,,1277,1277,,4
H2,2006,2006,2006,6,1,0,M,462,Maldives,MDV,608,Philippines,PHL,0,World,W00,C00,All CPCs,0,All MOTs,220890,"Spirits, liqueurs and other spirituous beverages; n.e.s. in heading no. 2208",7,l,583,-1,N/A,,539,,1177,1177,,4
H2,2006,2006,2006,6,1,0,M,462,Maldives,MDV,643,Russian Federation,RUS,0,World,W00,C00,All CPCs,0,All MOTs,220890,"Spirits, liqueurs and other spirituous beverages; n.e.s. in heading no. 2208",7,l,4,-1,N/A,,4,,6,6,,4
H2,2006,2006,2006,6,1,0,M,462,Maldives,MDV,699,India,IND,0,World,W00,C00,All CPCs,0,All MOTs,220890,"Spirits, liqueurs and other spirituous beverages; n.e.s. in heading no. 2208",7,l,10,-1,N/A,,9,,101,101,,4
H2,2006,2006,2006,6,1,0,M,462,Maldives,MDV,702,Singapore,SGP,0,World,W00,C00,All CPCs,0,All MOTs,220890,"Spirits, liqueurs and other spirituous beverages; n.e.s. in heading no. 2208",7,l,4045,-1,N/A,,3742,,12532,12532,,4
H2,2006,2006,2006,6,1,0,M,462,Maldives,MDV,710,South Africa,ZAF,0,World,W00,C00,All CPCs,0,All MOTs,220890,"Spirits, liqueurs and other spirituous beverages; n.e.s. in heading no. 2208",7,l,654,-1,N/A,,605,,1239,1239,,4
H2,2006,2006,2006,6,1,0,M,462,Maldives,MDV,724,Spain,ESP,0,World,W00,C00,All CPCs,0,All MOTs,220890,"Spirits, liqueurs and other spirituous beverages; n.e.s. in heading no. 2208",7,l,50,-1,N/A,,47,,77,77,,4
H2,2006,2006,2006,6,1,0,M,462,Maldives,MDV,784,United Arab Emirates,ARE,0,World,W00,C00,All CPCs,0,All MOTs,220890,"Spirits, liqueurs and other spirituous beverages; n.e.s. in heading no. 2208",7,l,2378,-1,N/A,,2199,,9605,9605,,4
H2,2006,2006,2006,6,1,0,M,462,Maldives,MDV,826,United Kingdom,GBR,0,World,W00,C00,All CPCs,0,All MOTs,220890,"Spirits, liqueurs and other spirituous beverages; n.e.s. in heading no. 2208",7,l,6104,-1,N/A,,5647,,43111,43111,,4
H2,2006,2006,2006,6,1,0,M,462,Maldives,MDV,842,USA,USA,0,World,W00,C00,All CPCs,0,All MOTs,220890,"Spirits, liqueurs and other spirituous beverages; n.e.s. in heading no. 2208",7,l,99,-1,N/A,,92,,1378,1378,,4
